title,title2,genre,ratings,studio,type,rank,members,description,img_url,link
Pui Pui Molcar,,"['Comedy', 'Anthropomorphic', 'Racing', 'Kids']",8.01,Shin-Ei Animation,TV,Ranked #573,"Members 13,742","Due to an adorable evolutionary miracle, guinea pigs have become furry automobiles known as ""Molcars."" Now, drivers can enjoy the fluffy interior of their vehicles while fulfilling their every transportation need. However,  Molcars are not simply lettuce-fueled machines; they are also sentient creatures with their own worries and desires. Whether in their drivers' presence or among each other, these motorized rodents are swept up into many wild and eventful situations—the likes of which only a Molcar could wind up in.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1484/119197.jpg,https://myanimelist.net/anime/44235/Pui_Pui_Molcar
Soukou Musume Senki,LBX Girls,"['Action', 'Fantasy', 'Military']",5.76,Studio A-CAT,TV,Ranked #10331,"Members 13,598","Riko Morisawa, a young girl from Tokorozawa, goes on a trip to Tokyo with her friend Mana. While they roam around the shops of Ikebukuro, Riko spots a billboard about an event related to the Little Battlers eXperience (LBX) line of toys. Mana urges Riko to purchase one, and although initially declining, Riko soon avails a few LBX kits for her father.

Upon opening one of the boxes labeled ""LBX Assassin,"" a temporal rift manifests itself and transports Riko into the sky of an alternate Japan. While she falls at terminal velocity, an exosuit based on the LBX Assassin materializes around her, saving her from the descent. However, on the ground, she encounters the Mimesis, lethal metallic creatures that invade world after world. As she flees away from these monsters, Riko is rescued by four other LBX-equipped girls. After learning about Riko's predicament, the group decides to recruit her into their combat unit—""Soukou Musume.""

Soukou Musume Senki narrates how the unit endures the trials and tribulations they face, developing unbreakable bonds along the way.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1532/110186.jpg,https://myanimelist.net/anime/36458/Soukou_Musume_Senki
Yami Shibai 8,Theatre of Darkness: Yamishibai 8,"['Avant Garde', 'Horror', 'Supernatural']",5.78,"ILCA,             DRAWIZ",TV,Ranked #10246,"Members 13,378","Once again, the mysterious storyteller draws in the ears of any willing to listen to his macabre tales of madness—ones that could happen to anyone, no matter who they might be.

The ghastly stories delve into the cases of teenagers testing their courage at an abandoned home; children navigating nefarious family traditions; malicious apparitions haunting the lives of innocent people; individuals helplessly watching their loved ones slowly go insane; a woman growing increasingly concerned when her husband's behavior changes after eating something odd; and an evil snowman or two. These chilling tales promise to leave no soul unstirred in the most disturbing way yet.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1311/110392.jpg,https://myanimelist.net/anime/44208/Yami_Shibai_8
Yatogame-chan Kansatsu Nikki Sansatsume,,"['Comedy', 'Slice of Life', 'School', 'Shounen']",6.37,"Creators in Pack,             LEVELS",TV,Ranked #7281,"Members 13,256",Third season of Yatogame-chan Kansatsu Nikki.,https://cdn.myanimelist.net/images/anime/1389/111080.jpg,https://myanimelist.net/anime/42959/Yatogame-chan_Kansatsu_Nikki_Sansatsume
Show by Rock!! Stars!!,,"['Comedy', 'Music']",7.10,Kinema Citrus,TV,Ranked #3551,"Members 10,394","""All stars"" season of Show by Rock!! featuring all the bands from previous seasons.",https://cdn.myanimelist.net/images/anime/1713/106712.jpg,https://myanimelist.net/anime/41520/Show_by_Rock_Stars
World Witches Hasshin Shimasu!,World Witches Take Off!,"['Comedy', 'CGDCT', 'Military']",6.44,"Acca effe,             Giga Production",TV,Ranked #6866,"Members 10,263","Countries all over the world formed an alliance to counter the emerging enemy of mankind ""Neuroi,"" whom only girls with special powers could counter. However, the Neuroi never appeared. Instead of fighting, the witches spend their days idly. This time following not only unit 501, but also unit 502 known as ""Brave Witches!"" The 2nd volume of the comical daily drama of the witches who do not fight Neuroi begins!

(Source: MAL News)",https://cdn.myanimelist.net/images/anime/1132/110412.jpg,https://myanimelist.net/anime/42506/World_Witches_Hasshin_Shimasu
Tropical-Rouge! Precure,TROPICAL-ROUGE! PRETTY CURE,"['Action', 'Fantasy', 'Mahou Shoujo', 'Shoujo']",7.35,Toei Animation,TV,Ranked #2280,"Members 9,917","It's an exciting day for fashionable teenager Manatsu Natsumi, who is moving into the big city for the first time. Upon arriving, Manatsu is immediately charmed by the city's spectacles. However, things take an unbelievable turn when she encounters Laura—a real-life mermaid!

Laura is searching for the Precure, a group of radiant warriors who may have the key to rescuing Grand Ocean, Laura's home. This duty soon falls upon Manatsu, whose unwavering determination causes her to awaken as one of the Precure: the vivid Cure Summer. As new friends join the team, Manatsu needs to adapt to her hectic, new life while protecting humanity's liveliness from oceanic invaders! With each battle more difficult than the last, the girls must discover what is truly valuable to them.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1184/110907.jpg,https://myanimelist.net/anime/44191/Tropical-Rouge_Precure
WIXOSS Diva(A)Live,,['Strategy Game'],5.60,J.C.Staff,TV,Ranked #10991,"Members 9,706","The story moves the ""Wixoss"" card game to the online virtual space of ""Wixossland"" as it continues to grow more popular. The game allows players to become the LRIG avatars themselves. The most popular format in the game is ""Diva Battle,"" which allows three players to team up to compete against other units for the most ""Selector"" fans. Some units are idol-themed, while others are DJ- and band-themed.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1779/110807.jpg,https://myanimelist.net/anime/41521/WIXOSS_DivaALive
D4DJ Petit Mix,,"['Comedy', 'Music']",6.94,"W-Toon Studio,             DMM.futureworks",TV,Ranked #4218,"Members 5,396",Mini anime aired within the D4DJ variety program D4DJ Photon Maiden TV.,https://cdn.myanimelist.net/images/anime/1089/113814.jpg,https://myanimelist.net/anime/45782/D4DJ_Petit_Mix
Shin Chuuka Ichiban! 2nd Season,,"['Comedy', 'Gourmet', 'Shounen']",6.65,Nihon Ad Systems,TV,Ranked #5660,"Members 5,018",Sequel of Shin Chuuka Ichiban.,https://cdn.myanimelist.net/images/anime/1503/109131.jpg,https://myanimelist.net/anime/40957/Shin_Chuuka_Ichiban_2nd_Season
Idolls!,,"['Idols (Female)', 'Music']",5.06,Shin-Ei Animation,TV,Ranked #12556,"Members 4,479","Despite performing as an idol group for three years, Idolls! has failed to make its mark on the entertainment world, only boasting a meager three fans. While the girls are venting their frustrations, a small wooden statue in their room suddenly starts speaking to them and convinces them to book a venue that seats one hundred fans. The only problem is that their performance is in just nine days! Now in a race against time, the girls must prove themselves worthy of stardom or face the harsh reality of failure.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1886/119199.jpg,https://myanimelist.net/anime/42981/Idolls
Aikatsu Planet!,,"['Slice of Life', 'Idols (Female)', 'Music', 'School']",6.45,Bandai Namco Pictures,TV,Ranked #6784,"Members 3,071","The story revolves around ""Aikatsu Planet,"" a state-of-the-art virtual world where anyone can assume the role of an avatar and becoming a most popular virtual idol. Mao Otoha, an ordinary first-year student at the private academy Seirei High School, becomes a top idol avatar Hana when Hana's previous alter ego Meisa Hinata suddenly disappeared. However, Mao's new role as the avatar Hana is a secret to everyone else.

(Source: Wikipedia)",https://cdn.myanimelist.net/images/anime/1319/111189.jpg,https://myanimelist.net/anime/42653/Aikatsu_Planet
Abciee Shuugyou Nikki,ABCiee Working Diary,"['Comedy', 'Workplace']",5.46,Fanworks,TV,Ranked #11493,"Members 2,636","ABCiee is a bit klutzy and ditsy, but he's full of spunk and he starts his dream job at a TV station! This is a work comedy filled with all kinds of hijinks! ""I never knew it was so hard working at a TV station, ciee!"" Despite having to face the unknown rules of the TV business, unique coworkers, and guest stars who have very particular quirks, ABCiee takes them head on with his positivity. Work, love, family, whatever goes!! Please watch over ABCiee as he takes on the TV business.

(Source: Crunchyroll)",https://cdn.myanimelist.net/images/anime/1548/110221.jpg,https://myanimelist.net/anime/44040/Abciee_Shuugyou_Nikki
Okashi na Sabaku no Suna to Manu,,['Comedy'],5.70,Kachidoki Studio,TV,Ranked #10592,"Members 1,478","The story centers on the everyday life of the cats Suna and Manu, who live in a desert — a desert made of sugar instead of sand.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1208/111257.jpg,https://myanimelist.net/anime/45207/Okashi_na_Sabaku_no_Suna_to_Manu
Kindan Joshi,,"['Comedy', 'Romance']",5.09,,TV,Ranked #12505,Members 648,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1102/111039.jpg,https://myanimelist.net/anime/45596/Kindan_Joshi
Akachan Honbuchou,Baby in Charge,"['Comedy', 'Workplace', 'Seinen']",N/A,Tomovies,TV,Ranked #18303,Members 381,"Comedy life of 47-year-old general manager Takeda, whose body became a baby, and his employees.",https://cdn.myanimelist.net/images/anime/1585/113558.jpg,https://myanimelist.net/anime/48495/Akachan_Honbuchou
Xi Yangyang Yu Hui Tailang: Kuang Chu Shengli,Pleasant Goat and Big Big Wolf: Dunk for Victories,"['Comedy', 'Sports', 'Kids']",N/A,,TV,Ranked #17259,Members 183,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1823/115306.jpg,https://myanimelist.net/anime/49078/Xi_Yangyang_Yu_Hui_Tailang__Kuang_Chu_Shengli
Kintamani Dog,,['Slice of Life'],N/A,Kachidoki Studio,TV,Ranked #21379,Members 118,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1815/120757.jpg,https://myanimelist.net/anime/44702/Kintamani_Dog
Sai Er Hao Season 11: Liekong Canghai,,['Kids'],N/A,,TV,Ranked #15498,Members 112,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1599/118003.jpg,https://myanimelist.net/anime/49920/Sai_Er_Hao_Season_11__Liekong_Canghai
Madeob Bus Tayo,Tayo and Little Wizards,['Kids'],N/A,,TV,Ranked #13831,Members 105,"Tayo speeds into an adventure when his friends get kidnapped by evil magicians invading their city in search of a magical gemstone.

(Source: Netflix)",https://cdn.myanimelist.net/images/anime/1629/123605.jpg,https://myanimelist.net/anime/51753/Madeob_Bus_Tayo
Zannen na Ikimono Jiten (2021),Encyclopedia of Pitiful Creatures (2021),"['Comedy', 'Educational']",N/A,,TV,Ranked #17997,Members 99,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1396/124383.jpg,https://myanimelist.net/anime/52052/Zannen_na_Ikimono_Jiten_2021
Ooya-san to Boku 3rd Season,,['Slice of Life'],N/A,,TV,Ranked #14836,Members 23,The third season of Ooya-san to Boku.,https://cdn.myanimelist.net/images/anime/1356/131374.jpg,https://myanimelist.net/anime/53652/Ooya-san_to_Boku_3rd_Season
Jujutsu Kaisen,,"['Action', 'Award Winning', 'Fantasy', 'School', 'Shounen']",8.66,MAPPA,TV,Ranked #63,"Members 2,048,100","Idly indulging in baseless paranormal activities with the Occult Club, high schooler Yuuji Itadori spends his days at either the clubroom or the hospital, where he visits his bedridden grandfather. However, this leisurely lifestyle soon takes a turn for the strange when he unknowingly encounters a cursed item. Triggering a chain of supernatural occurrences, Yuuji finds himself suddenly thrust into the world of Curses—dreadful beings formed from human malice and negativity—after swallowing the said item, revealed to be a finger belonging to the demon Sukuna Ryoumen, the ""King of Curses.""

Yuuji experiences first-hand the threat these Curses pose to society as he discovers his own newfound powers. Introduced to the Tokyo Metropolitan Jujutsu Technical High School, he begins to walk down a path from which he cannot return—the path of a Jujutsu sorcerer.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1171/109222.jpg,https://myanimelist.net/anime/40748/Jujutsu_Kaisen
One Piece,,"['Action', 'Adventure', 'Fantasy', 'Shounen']",8.67,Toei Animation,TV,Ranked #58,"Members 2,013,420","Gol D. Roger was known as the ""Pirate King,"" the strongest and most infamous being to have sailed the Grand Line. The capture and execution of Roger by the World Government brought a change throughout the world. His last words before his death revealed the existence of the greatest treasure in the world, One Piece. It was this revelation that brought about the Grand Age of Pirates, men who dreamed of finding One Piece—which promises an unlimited amount of riches and fame—and quite possibly the pinnacle of glory and the title of the Pirate King.

Enter Monkey D. Luffy, a 17-year-old boy who defies your standard definition of a pirate. Rather than the popular persona of a wicked, hardened, toothless pirate ransacking villages for fun, Luffy's reason for being a pirate is one of pure wonder: the thought of an exciting adventure that leads him to intriguing people and ultimately, the promised treasure. Following in the footsteps of his childhood hero, Luffy and his crew travel across the Grand Line, experiencing crazy adventures, unveiling dark mysteries and battling strong enemies, all in order to reach the most coveted of all fortunes—One Piece.

[Written by MAL Rewrite] ",https://cdn.myanimelist.net/images/anime/6/73245.jpg,https://myanimelist.net/anime/21/One_Piece
Black Clover,,"['Action', 'Comedy', 'Fantasy', 'Shounen']",8.13,Pierrot,TV,Ranked #416,"Members 1,437,203","Asta and Yuno were abandoned at the same church on the same day. Raised together as children, they came to know of the ""Wizard King""—a title given to the strongest mage in the kingdom—and promised that they would compete against each other for the position of the next Wizard King. However, as they grew up, the stark difference between them became evident. While Yuno is able to wield magic with amazing power and control, Asta cannot use magic at all and desperately tries to awaken his powers by training physically.

When they reach the age of 15, Yuno is bestowed a spectacular Grimoire with a four-leaf clover, while Asta receives nothing. However, soon after, Yuno is attacked by a person named Lebuty, whose main purpose is to obtain Yuno's Grimoire. Asta tries to fight Lebuty, but he is outmatched. Though without hope and on the brink of defeat, he finds the strength to continue when he hears Yuno's voice. Unleashing his inner emotions in a rage, Asta receives a five-leaf clover Grimoire, a ""Black Clover"" giving him enough power to defeat Lebuty. A few days later, the two friends head out into the world, both seeking the same goal—to become the Wizard King!

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/2/88336.jpg,https://myanimelist.net/anime/34572/Black_Clover
Boruto: Naruto Next Generations,,"['Action', 'Adventure', 'Fantasy', 'Martial Arts', 'Shounen']",5.75,Pierrot,TV,Ranked #10362,"Members 783,740","Following the successful end of the Fourth Shinobi World War, Konohagakure has been enjoying a period of peace, prosperity, and extraordinary technological advancement. This is all due to the efforts of the Allied Shinobi Forces and the village's Seventh Hokage, Naruto Uzumaki. Now resembling a modern metropolis, Konohagakure has changed, particularly the life of a shinobi. Under the watchful eye of Naruto and his old comrades, a new generation of shinobi has stepped up to learn the ways of the ninja.

Boruto Uzumaki is often the center of attention as the son of the Seventh Hokage. Despite having inherited Naruto's boisterous and stubborn demeanor, Boruto is considered a prodigy and is able to unleash his potential with the help of supportive friends and family. Unfortunately, this has only worsened his arrogance and his desire to surpass Naruto which, along with his father's busy lifestyle, has strained their relationship. However, a sinister force brewing within the village may threaten Boruto's carefree life.

New friends and familiar faces join Boruto as a new story begins in Boruto: Naruto Next Generations.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/9/84460.jpg,https://myanimelist.net/anime/34566/Boruto__Naruto_Next_Generations
Detective Conan,Case Closed,"['Adventure', 'Comedy', 'Mystery', 'Detective', 'Shounen']",8.16,TMS Entertainment,TV,Ranked #381,"Members 320,469","Shinichi Kudou, a high school student of astounding talent in detective work, is well known for having solved several challenging cases. One day, when Shinichi spots two suspicious men and decides to follow them, he inadvertently becomes witness to a disturbing illegal activity. Unfortunately, he is caught in the act, so the men dose him with an experimental drug formulated by their criminal organization, leaving him to his death. However, to his own astonishment, Shinichi lives to see another day, but now in the body of a seven-year-old child.

Perfectly preserving his original intelligence, he hides his real identity from everyone, including his childhood friend Ran Mouri and her father, private detective Kogorou Mouri. To this end, he takes on the alias of Conan Edogawa, inspired by the mystery writers Arthur Conan Doyle and Ranpo Edogawa.

Detective Conan follows Shinichi who, as Conan, starts secretly solving the senior Mouri's cases from behind the scenes with his still exceptional sleuthing skills, while covertly investigating the organization responsible for his current state, hoping to reverse the drug's effects someday.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/7/75199.jpg,https://myanimelist.net/anime/235/Detective_Conan
Higurashi no Naku Koro ni Gou,Higurashi: When They Cry – Gou,"['Horror', 'Mystery', 'Supernatural', 'Suspense', 'Gore', 'Psychological']",7.20,Passione,TV,Ranked #3022,"Members 248,844","Rika Furude and her group of friends live in the small mountain village of Hinamizawa; in June 1983, they welcome transfer student Keiichi Maebara into their ranks, making him the only boy in their group. After school, they have fun playing games and spending each day living their lives to the fullest. Despite this seemingly normal routine, Keiichi begins noticing strange behavior from his friends, who seem to be hiding the town's dark secrets from him.

Elsewhere, a certain person watches these increasingly unsettling events unfold and remembers all the times that this, and other similar stories, have played out. Using that knowledge, this person decides to fix these broken worlds. However, when certain variables change, the individual is faced with a horrifying realization: they have no idea what to expect or how to stop the impending tragedy.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1716/111533.jpg,https://myanimelist.net/anime/41006/Higurashi_no_Naku_Koro_ni_Gou
Hanyou no Yashahime: Sengoku Otogizoushi,Yashahime: Princess Half-Demon,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Supernatural', 'Historical', 'Mythology', 'Time Travel']",6.71,Sunrise,TV,Ranked #5368,"Members 112,159","Half-demon twins Towa and Setsuna were always together, living happily in Feudal Japan. But their joyous days come to an end when a forest fire separates them and Towa is thrown through a portal to modern-day Japan. There, she is found by Souta Higurashi, who raises her as his daughter after Towa finds herself unable to return to her time.

Ten years later, 14-year-old Towa is a relatively well-adjusted student, despite the fact that she often gets into fights. However, unexpected trouble arrives on her doorstep in the form of three visitors from Feudal Japan; Moroha, a bounty hunter; Setsuna, a demon slayer and Towa's long-lost twin sister; and Mistress Three-Eyes, a demon seeking a mystical object. Working together, the girls defeat their foe, but in the process, Towa discovers to her horror that Setsuna has no memory of her at all. Hanyou no Yashahime: Sengoku Otogizoushi follows the three girls as they endeavor to remedy Setsuna's memory loss, as well as discover the truth about their linked destinies.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1005/114781.jpg,https://myanimelist.net/anime/41911/Hanyou_no_Yashahime__Sengoku_Otogizoushi
Kingdom 3rd Season,Kingdom: Season 3,"['Action', 'Historical', 'Military', 'Seinen']",8.82,"Pierrot,             Studio Signpost",TV,Ranked #27,"Members 81,321","Following the successful Sanyou campaign, the Qin army, including 1,000-Man Commander Xin, inches ever closer to fulfilling King Ying Zheng's dream of unifying China. With a major geographical foothold in the state of Wei now under its control, Qin sets its sights eastward toward the remaining warring states.

Meanwhile Li Mu—an unparalleled strategist and the newly appointed prime minister of the state of Zhao—has taken advantage of Zhao's temporary truce with Qin to negotiate with the other states without interruption. Seemingly without warning, Ying Zheng receives news that armies from the states of Chu, Zhao, Wei, Han, Yan, and Qi have crossed into Qin territory. Realizing too late the purpose behind Li Mu's truce with Qin, Zheng quickly gathers his advisors to devise a plan to address the six-state coalition army on their doorstep. For the first time in history, the state of Qin faces complete destruction and must use every resource and strategy at their disposal to prevent themselves from being wiped off the map.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1443/111830.jpg,https://myanimelist.net/anime/40682/Kingdom_3rd_Season
Crayon Shin-chan,Shin Chan,"['Comedy', 'Ecchi', 'School', 'Seinen']",7.76,Shin-Ei Animation,TV,Ranked #982,"Members 75,312","There is no such thing as an uneventful day in the life of kindergartener Shinnosuke ""Shin-chan"" Nohara. The five-year-old is a cut above the most troublesome, perverted, and shameless kid one can imagine. Shin-chan is almost always engaged in questionable activities such as forgetting about a friend during hide and seek, sumo wrestling for love, performing various gags including the notorious ""elephant"" in public, and flirting with college girls. The exemplary troublemaker has done it all and has no plans to stop anytime soon.

Crayon Shin-chan follows the daily shenanigans of Shin-chan with his group of friends, parading around as the self-proclaimed ""Kasukabe Defense Force."" The adults witnessing these shenanigans unfold can't help but adore Shin-chan, as he keeps them entertained while unintentionally solving their daily troubles through his mindless antics—leaving himself as the only problem they do not know what to do with.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/10/59897.jpg,https://myanimelist.net/anime/966/Crayon_Shin-chan
Pokemon (2019),Pokémon Journeys: The Series,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']",7.24,OLM,TV,Ranked #2795,"Members 70,564","On a new day in the Kanto region, Satoshi gets invited by Professor Yukinari Ookido over to Professor Sakuragi's lab-opening ceremony in Vermillion City. During the ceremonial speech, Professor Sakuragi receives an alert of a possibly rare Pokémon appearing in Vermillion City's harbor, leading Satoshi and the other trainers to rush to the area in hopes of finding the mysterious Pokémon. At the harbor, they find Lugia—a Legendary Pokémon—engaged in combat with other trainers.

Noticing the other trainers' tactics, Satoshi has his partner, Pikachu, strike Lugia with a Thunderbolt attack. Unfazed, Lugia flees, but not before Satoshi determinedly leaps onto its back. To Satoshi's surprise, he meets another boy, Gou, who leapt onto Lugia's back as well. The two ride on Lugia's back as it brings them along on a bizarre adventure across the seas. As it lets the two back on the ground, Satoshi and Gou bid their farewells to Lugia and return to Sakuragi Institute.

Impressed by Gou's findings and Satoshi's insight taken during their encounter, Sakuragi requests for the duo to be his new research partners. And so the duo's journey begins, traveling across multiple regions to meet many new Pokémon—including ones that have the ability to Gigantamax!

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1689/105554.jpg,https://myanimelist.net/anime/40351/Pokemon_2019
Dragon Quest: Dai no Daibouken (2020),Dragon Quest: The Adventure of Dai,"['Action', 'Adventure', 'Fantasy', 'Shounen']",7.75,Toei Animation,TV,Ranked #1014,"Members 63,592","A long time ago, there was a valiant swordsman who came to be known simply as ""the hero."" There was a demon who has caused people suffering. The hero and his companions arrived to challenge the demon to a battle and by combining their powers, the battle was brought swift conclusion. With no one around to cause trouble, the island became a quiet place where everyone could live together in peace.

Several years later, the demon is revived. Our present-day protagonist, Dai, lives on a remote island in the southern seas and dreams of becoming a great hero. When he hears about the demon's revival, Dai and his friends take it upon themselves to stop him and the evil force that revived him. Along the way, Dai discovers the identity of ""the hero,"" the truth behind the evil force who revived the demon, and Dai's own hidden powers that surface in times of peril.

(Source: MU, edited)",https://cdn.myanimelist.net/images/anime/1499/109126.jpg,https://myanimelist.net/anime/40906/Dragon_Quest__Dai_no_Daibouken_2020
King's Raid: Ishi wo Tsugumono-tachi,King's Raid: Successors of the Will,"['Action', 'Adventure', 'Fantasy']",6.02,"OLM,             Sunrise Beyond",TV,Ranked #9170,"Members 61,965","Long ago, the king of Orvelia, Kyle, defeated the demon king Angmund and brought peace to the world. However, one hundred years later, demons have been sighted in the forests, threatening humanity once more. A scouting expedition is sent to verify the claim but only one member returns. Meanwhile, Riheet, the leader of a dark elf mercenary group, plots to take over Orvelia to exact revenge against the humans who forsook their race a century ago.

The knight apprentice Kasel, accompanied by the priestess Frey, sets out to rescue Clause, an old friend who went missing in the tragic mission. However, along the way,  Kasel discovers that he is the son of the revered King Kyle and the only one who can wield the Holy Sword Aea—the same sword that slew the demon king. To fulfill this destiny, the young knight must embark on a perilous quest, unseal the sword, and end the fear instilled by demons. As Kasel's journey to bring hope to humanity and Riheet's vow for vengeance intertwine, what fate could possibly await them?

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1885/109122.jpg,https://myanimelist.net/anime/41834/Kings_Raid__Ishi_wo_Tsugumono-tachi
Digimon Adventure:,,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']",6.41,Toei Animation,TV,Ranked #7049,"Members 52,533","In the year 2020, technology is everywhere. Every digital device around the world is connected by a singular network where data travels. Unbeknownst to humans, this network has become home to life forms known as ""Digimon.""

Fifth-grader Taichi Yagami is preparing for summer camp when strange occurrences begin in Tokyo; certain electronic systems have started going haywire. When he discovers that his sister and mother are trapped on an unstoppable train, he rushes to the nearby station. Suddenly, Taichi is transported to another world where he meets a strange creature by the name of Agumon, who somehow already knows his name. Taichi also receives a strange device called a ""Digivice,"" which allows him to communicate with the undigitized world.

Taichi discovers he is in the ""Network,"" and virus-like Digimon are attacking the areas that maintain Tokyo’s electronic systems. It is up to Taichi and his new partner Agumon to stop these cyberattacks before the whole world is threatened by the actions of mischievous Digimon.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1745/105558.jpg,https://myanimelist.net/anime/41074/Digimon_Adventure_
Osomatsu-san 3rd Season,,"['Comedy', 'Gag Humor', 'Parody']",7.37,Pierrot,TV,Ranked #2187,"Members 20,418",Third season of Osomatsu-san.,https://cdn.myanimelist.net/images/anime/1290/113445.jpg,https://myanimelist.net/anime/42391/Osomatsu-san_3rd_Season
Doraemon (2005),,"['Comedy', 'Sci-Fi', 'Anthropomorphic', 'Kids', 'Shounen']",7.62,Shin-Ei Animation,TV,Ranked #1315,"Members 17,385","Doraemon (2005) is the most recent anime series based on Fujiko Fujio's manga of the same name. 

It is the 2005 version of 1979 series, with certain changes in the animation and other things.

Doraemon is a cat-like robot who appears in the present to steer Nobita/Noby, who is a dumb, naive and clumsy boy on the right path in order to secure his future. Nobita's love interest is Shizuka Minamoto/Sue, his frenemies are Takeshi Goda/Big G and Suneo/Sneech.

(Source: Wikipedia)",https://cdn.myanimelist.net/images/anime/6/23935.jpg,https://myanimelist.net/anime/8687/Doraemon_2005
Yu☆Gi☆Oh!: Sevens,Yu-Gi-Oh! Sevens,"['Action', 'Fantasy', 'Strategy Game', 'Shounen']",6.16,Bridge,TV,Ranked #8390,"Members 15,812","In the ever-growing world of Duel Monsters, as duelists improve their skills and rise up the ranks, duels become increasingly complex. By adhering to strict rules, in addition to using and learning proven strategies, one can develop into a strong duelist. However, as a boy who loves inventions and discovering new possibilities, elementary school student Yuuga Oudou finds the current way of dueling predictable and rigid—in other words, boring.

Thus, he aims to craft a new path in dueling with his exhilarating new invention: Rush Duels. His ambition soon catches the attention of Tatsuhisa Kamijou, a fellow elementary school student, who brings him to a mysterious place in an attempt to discover the potential of the new system. 

While Yuuga aims to implement Rush Duels as the new dueling standard and overthrow the conventions of the game, he opens the door to his ultimate goal—to make dueling exciting again.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1148/106883.jpg,https://myanimelist.net/anime/40145/Yu☆Gi☆Oh__Sevens
Shadowverse,,"['Fantasy', 'Strategy Game']",5.71,Zexcs,TV,Ranked #10544,"Members 13,941","On his way to school, Hiiro Ryuugasaki hears a strange voice coming from his storage shed. As he searches the place, he discovers a smartphone with the popular digital card game ""Shadowverse"" already installed. Under the assumption that his grandfather has finally decided to buy him a smartphone after countless requests, Hiiro finds nothing amiss. 

Later that day, Hiiro receives concerning news regarding his classmate, Mimori Amamiya. She has lost as yet another victim of Takuma Kibakura, a fellow Shadowverse player who bullies his opponents by seizing their phones after he defeats them in battle. Determined to retrieve Mimori's smartphone, Hiiro enters an exciting new world, filled with intense matches and fierce Shadowverse opponents—including the formidable Lucia Yonazuki. 

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1003/106498.jpg,https://myanimelist.net/anime/40506/Shadowverse
Inu to Neko Docchi mo Katteru to Mainichi Tanoshii,"With a Dog AND a Cat, Every Day is Fun","['Comedy', 'Slice of Life', 'Pets']",7.24,Team TillDawn,TV,Ranked #2827,"Members 13,591","Matsumoto-san owns an innocent dog and an adorably devious cat. Laughing and crying ensue as they all live daily life together.

(Source: MAL News)",https://cdn.myanimelist.net/images/anime/1332/109356.jpg,https://myanimelist.net/anime/40833/Inu_to_Neko_Docchi_mo_Katteru_to_Mainichi_Tanoshii
Gudetama,The Lazy Egg,"['Comedy', 'Gourmet', 'Kids']",7.04,Gathering,TV,Ranked #3831,"Members 11,361","Gudetama, an egg that is dead to the world and completely lacks motivation. No matter what cooking method you use, Gudetama remains unmoved.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/10/79996.jpg,https://myanimelist.net/anime/23539/Gudetama
