title,title2,genre,ratings,studio,type,rank,members,description,img_url,link
180 Byou de Kimi no Mimi wo Shiawase ni Dekiru ka?,,['Slice of Life'],5.35,"EKACHI EPILKA,             Indivision",TV,Ranked #11843,"Members 32,400","From the mouthwatering chewing in mukbang to the relaxing whispers of voice acting, ASMR has steadily grown in popularity in recent years. As such, many people around the world enjoy it, and high schooler Akari Sawake is no exception. Sporting her trusty headphones, Akari explores the various ways ASMR can stimulate her senses and shares with others the plentiful wonders it can offer.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1904/118821.jpg,https://myanimelist.net/anime/48858/180_Byou_de_Kimi_no_Mimi_wo_Shiawase_ni_Dekiru_ka
Deji Meets Girl,"""Deji"" Meets Girl",['Slice of Life'],6.14,LIDENFILMS,TV,Ranked #8525,"Members 29,929","Sixteen-year-old Maise Higa spends her summer days working part-time at her family's hotel, with absolutely nothing interesting to do. That is, until she meets Ichirou Suzuki—a mysterious boy who is seemingly haunted by strange supernatural occurrences. Upon interacting with him, Maise unexpectedly enters a different reality, where hotel rooms can transform into the deep ocean and banyan trees can spawn indoors out of nowhere. Intrigued, Maise accompanies Ichirou in his quest to uncover the secrets behind the inexplicable enigmas surrounding him.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1411/116829.jpg,https://myanimelist.net/anime/49505/Deji_Meets_Girl
Kyoukai Senki,AMAIM Warrior at the Borderline,"['Action', 'Sci-Fi', 'Mecha']",6.32,Sunrise Beyond,TV,Ranked #7511,"Members 27,590","Futuristic post-war Japan is divided into four military regions, each led by conflicting nations trying to gain complete control over the country. While the Boundary War—fought with the help of humanoid mecha weapons called AMAIM—has long been over, the rivalry between these factions is still ongoing, and, as a result, the Japanese are heavily oppressed.

Amou Shiiba, a 16-year-old orphan boy who is secretly rebuilding an abandoned AMAIM named Kenbu, stumbles upon Gai, an autonomous AI in need of battery power. By choosing to help one another, Amou and Gai find themselves at the center of a disaster, and Amou is labeled a terrorist and cast out of society. Even so, Amou refuses to remain idle in the face of injustice, and he embarks on a long journey rife with struggle and companionship. His aim transitions from leading a peaceful life to liberating the Japanese people.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1772/116668.jpg,https://myanimelist.net/anime/48466/Kyoukai_Senki
Kaginado,,"['Comedy', 'Slice of Life']",7.11,LIDENFILMS Kyoto Studio,TV,Ranked #3482,"Members 26,432","People from various worlds and across different universes attend Kaginado Academy, a school of which its creation can only be attributed to a miracle. While everyone is trying to lead a normal school life, the clash of bustling personalities causes many of the students to beg questions about their world and the complexes they brought with them.

Ryou Fujibayashi feels like her life is dictated by how she is judged by others, expressing her jealousy toward other girls. Yukito Kunisaki constantly finds himself out of place and neglected, continuing to wander around unemployed and penniless. Meanwhile, Ayu Tsukimiya keeps running into the most untimely of situations—all while crashing into her surroundings along the way. Such is life at Kaginado Academy, and all the fourth wall breaking and comedic antics that come with it!

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1558/118634.jpg,https://myanimelist.net/anime/48775/Kaginado
Puraore! Pride of Orange,PuraOra! PRIDE OF ORANGE,"['Sports', 'Team Sports']",6.28,C2C,TV,Ranked #7809,"Members 23,441","Third-year junior high schooler Manaka Mizusawa is tasked by her teacher to put a poster up about a trial ice hockey class sponsored by the Dream Monkeys, their city's local professional team. Interested in attending the class herself, Manaka also persuades her younger sister Ayaka and her clubmates Kaoruko Yanagida and Mami Ono to join her.

When the four gather at the gymnasium where the tutorial is held, they meet fellow third-year students Riko Saginuma and Naomi Takagi. As the girls practice their hearts out, their fascination for the sport increases, motivating them to play on a competitive level. Wanting to experience the unique and exciting memories that ice hockey can offer, the girls gradually form a team that has the potential to reach the top.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1420/118569.jpg,https://myanimelist.net/anime/44274/Puraore_Pride_of_Orange
Blade Runner: Black Lotus,,"['Sci-Fi', 'Suspense']",6.23,Sola Digital Arts,TV,Ranked #8017,"Members 21,972","Los Angeles 2032. A young woman wakes up with no memories and possessing deadly skills. The only clues to her mystery are a locked data device and a tattoo of a black lotus. Putting together the pieces, she must hunt down the people responsible for her brutal and bloody past to find the truth of her lost identity.

(Source: Crunchyroll)",https://cdn.myanimelist.net/images/anime/1657/120783.jpg,https://myanimelist.net/anime/38749/Blade_Runner__Black_Lotus
Tesla Note,,"['Action', 'Suspense', 'Shounen']",4.66,Gambit,TV,Ranked #13065,"Members 21,422","Mission T is a secret operation to save the world from destruction. Trained as a ninja from a young age, Botan Negoro, raised to become the ultimate spy, teams up with another excellent spy, Kuruma. Their aim is to recover the legacy of the genius inventor Nikola Tesla, the ""Shards of Tesla."" Can the two outwit the agents of other countries who are also pursuing these fragments? A super-original spy thriller begins. 

(Source: Kodansha, translated)",https://cdn.myanimelist.net/images/anime/1511/116890.jpg,https://myanimelist.net/anime/48680/Tesla_Note
Yuuki Yuuna wa Yuusha de Aru: Dai Mankai no Shou,Yuki Yuna is a Hero: The Great Mankai Chapter,"['Drama', 'Fantasy', 'Slice of Life', 'Mahou Shoujo']",7.29,Studio Gokumi,TV,Ranked #2593,"Members 20,160","At the cost of the gods' protection, a new era has dawned, giving the remnants of mankind a chance to rebuild. Having fulfilled their duties to Taisha, the members of Sanshu Middle School's Hero Club finally begin to enjoy their youth, living as regular students. However, such a conclusion did not come about without sacrifice.

In the year 298 of the Divine Era, Mebuki Kusunoki is among the potential candidates to become the next hero. Despite her painstaking efforts to surpass her competition, she loses the position to Karin Miyoshi, leaving Mebuki furious at Taisha's decision. Two years later, Mebuki is appointed commander of the Sentinels—a group tasked to explore uncharted territory beyond the barrier. The team's seemingly simple mission is quickly disrupted by unforeseen threats, endangering the innocent lives of the fleet. 

To prove her worth as a hero, Mebuki vows to bring everyone back alive, no matter what it takes.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1657/118480.jpg,https://myanimelist.net/anime/42587/Yuuki_Yuuna_wa_Yuusha_de_Aru__Dai_Mankai_no_Shou
Lupin III: Part 6,LUPIN THE 3rd PART 6,"['Action', 'Adventure', 'Comedy', 'Mystery', 'Adult Cast', 'Seinen']",7.18,TMS Entertainment,TV,Ranked #3121,"Members 19,255","The infamous Arsene Lupin III takes his gang of thieves to Great Britain to investigate the existence of the Raven's hidden treasure. The Raven, an underground society rumored to be pulling the strings behind the British government, has evaded Lupin's grasp for nearly 10 years. But finding clues proves difficult when he is pursued by not only Interpol's Inspector Kouichi Zenigata but also the MI6, Scotland Yard, and Britain's finest: the consulting detective Sherlock Holmes, who appears to have his own score to settle with the gentleman thief.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1976/118542.jpg,https://myanimelist.net/anime/49040/Lupin_III__Part_6
Digimon Ghost Game,,"['Action', 'Adventure', 'Comedy', 'Fantasy']",6.89,Toei Animation,TV,Ranked #4471,"Members 18,519","Sightings of mysterious creatures known as ""Hologram Ghosts"" have been a popular topic on social networks for the past few years. According to the rumors, several people have fallen victim to these specters. Those fortunate to survive their encounters with the paranormal beings claim that they resembled glitched holograms.

Hazakura Academy middle school student Hiro Amanokawa believes these sightings are merely an urban legend. However, as the incidents start to increase in frequency, he is reminded of the day his father suddenly vanished, with strange digital watches serving as the only relics of his disappearance. Much like the other sightings, what happened to Hiro's father cannot be explained by conventional logic. 

One day, when a fellow student in the academy is attacked by a Hologram Ghost, Hiro and his friend Kiyoshirou Higashimitarai decide to look into the matter. Little does Hiro know that this investigation will be their first step toward discovering a dangerous world previously unknown to mankind.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1907/118797.jpg,https://myanimelist.net/anime/49515/Digimon_Ghost_Game
Gyakuten Sekai no Denchi Shoujo,Rumble Garanndoll,"['Action', 'Comedy', 'Sci-Fi', 'Mecha']",6.31,Lerche,TV,Ranked #7588,"Members 18,345","Japan, 2019, just before the dawn of a new era. Suddenly, a rift to another dimension appears in the sky, revealing an alternative world ""Shinkoku Nippon,"" with the sky and the earth upside down. This parallel world keeps their former militarism, with its era being Eternal Showa. The military invades the real Japan with giant humanoid robots called ""Garann"" and their gas weapons ""Genmu"", rendering our modern weapons ineffective. ""Shinkoku Nippon"" instantly seizes the government and achieves de facto conquest of Japan. The new era, ""Reiwa,"" has now arrived for Japan. 

(Source: MAL News)",https://cdn.myanimelist.net/images/anime/1836/117774.jpg,https://myanimelist.net/anime/48644/Gyakuten_Sekai_no_Denchi_Shoujo
Yaku nara Mug Cup mo: Niban Gama,Let's Make a Mug Too 2,"['Slice of Life', 'CGDCT', 'Iyashikei', 'School', 'Visual Arts']",6.81,Nippon Animation,TV,Ranked #4829,"Members 16,035","The conclusion of the Mino ware contest has spurred Himeno Toyokawa to create a piece even more remarkable than the last. Anxious to embrace the future yet emboldened by her mother's legacy, Himeno strives to find the right inspiration—a task that proves to be just as ambitious as her goal. When Himeno's father suggests that her next creation should be the centerpiece at the cafe, expectations for the final product only grow with each passing day.

Through new encounters and experiences, Himeno and her friends reconnect with the foundation of their passion in their search for what lies at the core of pottery.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1541/118798.jpg,https://myanimelist.net/anime/49263/Yaku_nara_Mug_Cup_mo__Niban_Gama
Shikizakura,,"['Action', 'Drama', 'Sci-Fi']",5.81,Sublimation,TV,Ranked #10127,"Members 14,988","Shikizakura: where cherry blossoms are in full bloom while trees are colored with autumn leaves. In this special place, where the transient world meets the spirit world, a ritual to save humanity is about to begin...

High school student Kakeru Miwa, by a strange turn of events, winds up being an irregular member of a power suit team tasked with battling Oni. These Oni possess humans and try to cling to the transient world. Only the power suit, Yoroi, which combines ancient secrets with the latest technology, can protect people from Oni. Kakeru decides to become a hero who will battle Oni and protect Ouka Myoujin, the shrine maiden fated with saving the world.

Shikizakura season. Ouka dances as a shrine maiden in autumn leaves and cherry blossoms. Heroic action—where the past and the future, the transient world and the spirit world, thoughts and wishes, all intersect—begins here!

(Source: MAL News)",https://cdn.myanimelist.net/images/anime/1175/116578.jpg,https://myanimelist.net/anime/38440/Shikizakura
Megaton-kyuu Musashi,,"['Action', 'Sci-Fi', 'Mecha', 'School']",6.20,OLM,TV,Ranked #8192,"Members 12,797","In an ordinary town, there are people who live a peaceful and fulfilling life. But they don't know that it is a false peace. The untold truth... The earth has already been destroyed...

99.9% of the human race has been wiped out by a mysterious alien force from outer space. The enemy is named ""Dracters."" Eventually, a large hole was drilled in the earth and terraformed into a suitable environment for the aliens to live. Humans have no choice but to hide in shelters to escape their eyes. Waiting for the day of resurrection, which they do not know when it will come...

The inhabitants of the shelter Ixia have had their memories of the day of destruction erased, and live a normal life without knowing anything about it. However, some of them, the ""chosen ones,"" have become pilots, driving giant robots called ""Rogue"" and fighting against aliens. Today, another new pilot is selected...

(Source: Crunchyroll, edited)",https://cdn.myanimelist.net/images/anime/1317/116693.jpg,https://myanimelist.net/anime/33737/Megaton-kyuu_Musashi
Cardfight!! Vanguard: overDress Season 2,,"['Comedy', 'Strategy Game']",6.64,"Kinema Citrus,             GIFTanimation,             Studio Jemi",TV,Ranked #5706,"Members 5,743","After the sudden departure of a valuable friend, the future of Team Blackout is now uncertain. Yu-yu Kondou and Megumi Ookura feel frustrated for failing to prevent the inevitable, while the heavily involved Touya Ebata is trying his best to atone for past mistakes that led to this misfortune. But whatever they decide to do next, the members of Team Blackout know that they will always find their way back together through their precious card game, Cardfight Vanguard. 

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1263/117945.jpg,https://myanimelist.net/anime/48862/Cardfight_Vanguard__overDress_Season_2
Muteking the Dancing Hero,,"['Action', 'Comedy', 'Sci-Fi', 'Music']",5.86,"Tatsunoko Production,             Tezuka Productions",TV,Ranked #9928,"Members 5,672","Set in a city modeled after San Francisco in the 1980s, the protagonist has transformed into the hero Muteking and is fighting against evil aliens for some reason. Such a cheerful hero will return in 2020! Sci-fi hero love comedy Muteking the Dancing Hero, singing and dancing with pop music.

(Source: Official Website)",https://cdn.myanimelist.net/images/anime/1402/118465.jpg,https://myanimelist.net/anime/39893/Muteking_the_Dancing_Hero
Waccha PriMagi!,,"['Idols (Female)', 'Mahou Shoujo', 'Music']",7.13,"Tatsunoko Production,             Dongwoo A&E",TV,Ranked #3363,"Members 4,454","The new series continues the Pretty Series' conceptual motifs of song, dance, and fashion, and it also adds the theme of magic. Middle-school first-year student Matsuri Hibino loves festivals, and she dreams of one day being able to star in ""PriMagi,"" a magic-like form of stage entertainment borne from song, dance and fashion. That day arrives when the hyper-spirited, trouble-making magician Myamu arrives from the magical realm and scouts Matsuri for PriMagi. Together, the two compete with rivals to rise to the top of PriMagi.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1522/117595.jpg,https://myanimelist.net/anime/49285/Waccha_PriMagi
Kanashiki Debu Neko-chan,,"['Slice of Life', 'Pets']",6.16,Cyclone Graphics,TV,Ranked #8420,"Members 3,080","The anime's story centers on a cat named Maru, adopted by a girl named Anna from a shelter in Matsuyama city. Loved and well fed by the family, Maru gets rounder and fatter every day, spending most of his day sitting by the window and looking at the garden outside. When the family gets a new cat named Cerisier and begins doting on it, Maru gets jealous. In a fight with Cerisier, Maru is hurt by the family's words to him, and follows the advice of another cat to leave and see the world.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1626/116549.jpg,https://myanimelist.net/anime/49431/Kanashiki_Debu_Neko-chan
Kimi to Fit Boxing,,['Sports'],N/A,"Imagineer,             Story Effect",TV,Ranked #21354,"Members 1,095","Kimi to Fit Boxing is a short Japanese anime television series adaptation of the Nintendo Switch game named Fitness Boxing.

(Source: Wikipedia)",https://cdn.myanimelist.net/images/anime/1422/118482.jpg,https://myanimelist.net/anime/49664/Kimi_to_Fit_Boxing
Chickip Dancers,,['Slice of Life'],N/A,Fanworks,TV,Ranked #19079,Members 858,"TV anime based on San-X's new series of mascot characters ""Chickip Dancers."" The main characters in the anime will be the apprehensive but curious bone-in chicken Hone Chicken, and the dancing instructor frog Skip Gaeru, who travels by dancing.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1306/120067.jpg,https://myanimelist.net/anime/47623/Chickip_Dancers
Gunma-chan,,['Slice of Life'],N/A,Ascension,TV,Ranked #20129,Members 578,"An anime series based on the Gunma Prefecture mascot character, Gunma-chan.

(Source: Anilist)",https://cdn.myanimelist.net/images/anime/1641/118985.jpg,https://myanimelist.net/anime/49184/Gunma-chan
Yoshida Katsuko no Yabai wa! SDGs: Araburu! Trouble! Sustainable!,,"['Comedy', 'Parody', 'Workplace']",N/A,DLE,TV,Ranked #17864,Members 265,"The anime centers on Katsuko Yoshida, the cousin of Eagle Talon's Yoshida-kun, and an employee in Kemonomichi Electronics' ""special general affairs"" section. She educates her poorly informed colleagues about their misunderstandings of Sustainable Development Goals, the United Nations-backed goals for member nations to attain a sustainable future.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1996/118831.jpg,https://myanimelist.net/anime/50141/Yoshida_Katsuko_no_Yabai_wa_SDGs__Araburu_Trouble_Sustainable
Neko Jockey 2nd Season,,"['Comedy', 'Kids']",N/A,DLE,TV,Ranked #14536,Members 191,Second season of Neko Jockey.,https://cdn.myanimelist.net/images/anime/1316/118632.jpg,https://myanimelist.net/anime/50052/Neko_Jockey_2nd_Season
Konu to Tanoshii Otomodachi,,"['Slice of Life', 'Kids']",N/A,,TV,Ranked #13419,Members 122,Part of TV Tokyo's Kinder TV program.,https://cdn.myanimelist.net/images/anime/1469/119803.jpg,https://myanimelist.net/anime/50142/Konu_to_Tanoshii_Otomodachi
Kkoma Bus Tayo 6,Tayo the Little Bus Season 6,"['Racing', 'Kids']",N/A,,TV,Ranked #21414,Members 110,The sixth season of Kkoma Bus Tayo.,https://cdn.myanimelist.net/images/anime/1004/123601.jpg,https://myanimelist.net/anime/51752/Kkoma_Bus_Tayo_6
Agisang-eo Ollie wa William,Baby Shark's Big Show!,"['Anthropomorphic', 'Kids']",N/A,,TV,Ranked #18271,Members 43,"Baby Shark's Big Show! follows Baby Shark and his best friend William as they journey on fun-filled comedic adventures in their community of Carnivore Cove, make new friends, and sing original catchy tunes along the way.

(Source: Amazon)",https://cdn.myanimelist.net/images/anime/1703/129345.jpg,https://myanimelist.net/anime/53381/Agisang-eo_Ollie_wa_William
One Piece,,"['Action', 'Adventure', 'Fantasy', 'Shounen']",8.67,Toei Animation,TV,Ranked #59,"Members 2,013,420","Gol D. Roger was known as the ""Pirate King,"" the strongest and most infamous being to have sailed the Grand Line. The capture and execution of Roger by the World Government brought a change throughout the world. His last words before his death revealed the existence of the greatest treasure in the world, One Piece. It was this revelation that brought about the Grand Age of Pirates, men who dreamed of finding One Piece—which promises an unlimited amount of riches and fame—and quite possibly the pinnacle of glory and the title of the Pirate King.

Enter Monkey D. Luffy, a 17-year-old boy who defies your standard definition of a pirate. Rather than the popular persona of a wicked, hardened, toothless pirate ransacking villages for fun, Luffy's reason for being a pirate is one of pure wonder: the thought of an exciting adventure that leads him to intriguing people and ultimately, the promised treasure. Following in the footsteps of his childhood hero, Luffy and his crew travel across the Grand Line, experiencing crazy adventures, unveiling dark mysteries and battling strong enemies, all in order to reach the most coveted of all fortunes—One Piece.

[Written by MAL Rewrite] ",https://cdn.myanimelist.net/images/anime/6/73245.jpg,https://myanimelist.net/anime/21/One_Piece
Boruto: Naruto Next Generations,,"['Action', 'Adventure', 'Fantasy', 'Martial Arts', 'Shounen']",5.75,Pierrot,TV,Ranked #10357,"Members 783,740","Following the successful end of the Fourth Shinobi World War, Konohagakure has been enjoying a period of peace, prosperity, and extraordinary technological advancement. This is all due to the efforts of the Allied Shinobi Forces and the village's Seventh Hokage, Naruto Uzumaki. Now resembling a modern metropolis, Konohagakure has changed, particularly the life of a shinobi. Under the watchful eye of Naruto and his old comrades, a new generation of shinobi has stepped up to learn the ways of the ninja.

Boruto Uzumaki is often the center of attention as the son of the Seventh Hokage. Despite having inherited Naruto's boisterous and stubborn demeanor, Boruto is considered a prodigy and is able to unleash his potential with the help of supportive friends and family. Unfortunately, this has only worsened his arrogance and his desire to surpass Naruto which, along with his father's busy lifestyle, has strained their relationship. However, a sinister force brewing within the village may threaten Boruto's carefree life.

New friends and familiar faces join Boruto as a new story begins in Boruto: Naruto Next Generations.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/9/84460.jpg,https://myanimelist.net/anime/34566/Boruto__Naruto_Next_Generations
Detective Conan,Case Closed,"['Adventure', 'Comedy', 'Mystery', 'Detective', 'Shounen']",8.16,TMS Entertainment,TV,Ranked #381,"Members 320,469","Shinichi Kudou, a high school student of astounding talent in detective work, is well known for having solved several challenging cases. One day, when Shinichi spots two suspicious men and decides to follow them, he inadvertently becomes witness to a disturbing illegal activity. Unfortunately, he is caught in the act, so the men dose him with an experimental drug formulated by their criminal organization, leaving him to his death. However, to his own astonishment, Shinichi lives to see another day, but now in the body of a seven-year-old child.

Perfectly preserving his original intelligence, he hides his real identity from everyone, including his childhood friend Ran Mouri and her father, private detective Kogorou Mouri. To this end, he takes on the alias of Conan Edogawa, inspired by the mystery writers Arthur Conan Doyle and Ranpo Edogawa.

Detective Conan follows Shinichi who, as Conan, starts secretly solving the senior Mouri's cases from behind the scenes with his still exceptional sleuthing skills, while covertly investigating the organization responsible for his current state, hoping to reverse the drug's effects someday.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/7/75199.jpg,https://myanimelist.net/anime/235/Detective_Conan
Shaman King (2021),,"['Adventure', 'Comedy', 'Supernatural', 'Super Power', 'Shounen']",6.89,Bridge,TV,Ranked #4448,"Members 233,993","Shamans are extraordinary individuals with the ability to communicate with ghosts, spirits, and gods, which are invisible to ordinary people. The Shaman Fight—a prestigious tournament pitting shamans from all over the world against each other—is held every five hundred years, where the winner is crowned Shaman King. This title allows the current incumbent to call upon the Great Spirit and shape the world as they see fit.

Finding himself late for class one night, Manta Oyamada, an ordinary middle school student, decides to take a shortcut through the local cemetery. Noticing him, a lone boy sitting on a gravestone invites Manta to stargaze with ""them."" Realizing that ""them"" refers to the boy and his ghostly friends, Manta flees in terror. Later, the boy introduces himself as You Asakura, a Shaman-in-training, and demonstrates his powers by teaming up with the ghost of six-hundred-year-old samurai Amidamaru to save Manta from a group of thugs. You befriends Manta due to his ability to see spirits, and with the help of Amidamaru, they set out to accomplish You's goal of becoming the next Shaman King.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1416/113270.jpg,https://myanimelist.net/anime/42205/Shaman_King_2021
Jahy-sama wa Kujikenai!,The Great Jahy Will Not Be Defeated!,"['Comedy', 'Supernatural', 'Shounen']",7.07,SILVER LINK.,TV,Ranked #3680,"Members 215,553","The great Jahy will not be defeated! Simultaneously combating starvation, the lack of A/C, and the unavoidable weakness of turning child-sized, Jahy—previously the second strongest being in the Dark Realm—is under great stress. If it weren't for the destruction of the mana crystal which used to power the Dark Realm, Jahy would still be living a life of power and luxury. 

And yet, at the moment, brawling with the landlady over rent is a recurring event for Jahy. Just to have a place to stay and food to eat, Jahy must work part-time. However, her immense pride will not allow her to live under such poor conditions for any longer than necessary. Vowing to reinstate the Dark Realm to its former glory, Jahy continues her journey to reassemble the mana crystal.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1154/115599.jpg,https://myanimelist.net/anime/48753/Jahy-sama_wa_Kujikenai
Shiroi Suna no Aquatope,The Aquatope on White Sand,"['Drama', 'Slice of Life', 'Workplace']",7.51,P.A. Works,TV,Ranked #1683,"Members 152,120","After leaving her idol career behind, Fuuka Miyazawa finds herself on a spontaneous flight to Okinawa instead of returning home to her pity party in Morioka. Bearing a heavy heart and nowhere to go, she aimlessly wanders around the area until she stumbles upon Gama Gama Aquarium—an aging aquarium on the verge of closing down.

With a lack of visitors and costly but necessary repairs needed to keep its doors open, the director is faced with shutting down the establishment for good by the end of the summer. The director's aquatic life-loving granddaughter—Kukuru Misakino—cannot stand the thought of the aquarium closing and is determined to make enough money by the end of the season to keep the doors open.

Seeing the unique magic of the aquarium, Fuuka begs Kukuru for a job; however, she soon finds that her lack of experience makes her more of a hindrance than anything else. At the same time, Kukuru realizes that her ambitious goal might be more than she can handle. With mounting pressure from all around them, will Kukuru and Fuuka be able to save the one place they hold close to their hearts?

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1932/114952.jpg,https://myanimelist.net/anime/46093/Shiroi_Suna_no_Aquatope
Scarlet Nexus,,"['Action', 'Sci-Fi', 'Military', 'Super Power']",5.67,Sunrise,TV,Ranked #10729,"Members 82,234","In the year 2020, a nation faces the pervasive threat of the ""Others""—mysterious monsters who fall from the sky and feed on human brains. At the same time, psionics, a hormone that gives certain people extrasensory abilities that are effective against the Others, is discovered in the human body. Subsequently, the nation's founder establishes the Other Suppression Force (OSF) to combat these monsters and save humanity. Commonly referred to as the Scarlet Guardians, young individuals with psionics undergo intensive training to join this group.

One day, the nation prepares an induction ceremony for the exceptional recruits who completed the grueling training to become Scarlet Guardians. Among these young elites is Yuito Sumeragi, the determined son of the nation's founder; at the age of five, he was rescued by a woman in the OSF. To repay this debt, he joins the organization, eager to put his training to good use. As he meets his new comrades, he faces a big problem—the woman who saved him years ago closely resembles one of his teammates. However, this should be the least of his worries—unbeknownst to him, a conspiracy is brewing, one with the capability to shake the entire country.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1314/116004.jpg,https://myanimelist.net/anime/48492/Scarlet_Nexus
Crayon Shin-chan,Shin Chan,"['Comedy', 'Ecchi', 'School', 'Seinen']",7.76,Shin-Ei Animation,TV,Ranked #982,"Members 75,312","There is no such thing as an uneventful day in the life of kindergartener Shinnosuke ""Shin-chan"" Nohara. The five-year-old is a cut above the most troublesome, perverted, and shameless kid one can imagine. Shin-chan is almost always engaged in questionable activities such as forgetting about a friend during hide and seek, sumo wrestling for love, performing various gags including the notorious ""elephant"" in public, and flirting with college girls. The exemplary troublemaker has done it all and has no plans to stop anytime soon.

Crayon Shin-chan follows the daily shenanigans of Shin-chan with his group of friends, parading around as the self-proclaimed ""Kasukabe Defense Force."" The adults witnessing these shenanigans unfold can't help but adore Shin-chan, as he keeps them entertained while unintentionally solving their daily troubles through his mindless antics—leaving himself as the only problem they do not know what to do with.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/10/59897.jpg,https://myanimelist.net/anime/966/Crayon_Shin-chan
Pokemon (2019),Pokémon Journeys: The Series,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']",7.24,OLM,TV,Ranked #2794,"Members 70,564","On a new day in the Kanto region, Satoshi gets invited by Professor Yukinari Ookido over to Professor Sakuragi's lab-opening ceremony in Vermillion City. During the ceremonial speech, Professor Sakuragi receives an alert of a possibly rare Pokémon appearing in Vermillion City's harbor, leading Satoshi and the other trainers to rush to the area in hopes of finding the mysterious Pokémon. At the harbor, they find Lugia—a Legendary Pokémon—engaged in combat with other trainers.

Noticing the other trainers' tactics, Satoshi has his partner, Pikachu, strike Lugia with a Thunderbolt attack. Unfazed, Lugia flees, but not before Satoshi determinedly leaps onto its back. To Satoshi's surprise, he meets another boy, Gou, who leapt onto Lugia's back as well. The two ride on Lugia's back as it brings them along on a bizarre adventure across the seas. As it lets the two back on the ground, Satoshi and Gou bid their farewells to Lugia and return to Sakuragi Institute.

Impressed by Gou's findings and Satoshi's insight taken during their encounter, Sakuragi requests for the duo to be his new research partners. And so the duo's journey begins, traveling across multiple regions to meet many new Pokémon—including ones that have the ability to Gigantamax!

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1689/105554.jpg,https://myanimelist.net/anime/40351/Pokemon_2019
Dragon Quest: Dai no Daibouken (2020),Dragon Quest: The Adventure of Dai,"['Action', 'Adventure', 'Fantasy', 'Shounen']",7.75,Toei Animation,TV,Ranked #1014,"Members 63,592","A long time ago, there was a valiant swordsman who came to be known simply as ""the hero."" There was a demon who has caused people suffering. The hero and his companions arrived to challenge the demon to a battle and by combining their powers, the battle was brought swift conclusion. With no one around to cause trouble, the island became a quiet place where everyone could live together in peace.

Several years later, the demon is revived. Our present-day protagonist, Dai, lives on a remote island in the southern seas and dreams of becoming a great hero. When he hears about the demon's revival, Dai and his friends take it upon themselves to stop him and the evil force that revived him. Along the way, Dai discovers the identity of ""the hero,"" the truth behind the evil force who revived the demon, and Dai's own hidden powers that surface in times of peril.

(Source: MU, edited)",https://cdn.myanimelist.net/images/anime/1499/109126.jpg,https://myanimelist.net/anime/40906/Dragon_Quest__Dai_no_Daibouken_2020
Doraemon (2005),,"['Comedy', 'Sci-Fi', 'Anthropomorphic', 'Kids', 'Shounen']",7.62,Shin-Ei Animation,TV,Ranked #1315,"Members 17,385","Doraemon (2005) is the most recent anime series based on Fujiko Fujio's manga of the same name. 

It is the 2005 version of 1979 series, with certain changes in the animation and other things.

Doraemon is a cat-like robot who appears in the present to steer Nobita/Noby, who is a dumb, naive and clumsy boy on the right path in order to secure his future. Nobita's love interest is Shizuka Minamoto/Sue, his frenemies are Takeshi Goda/Big G and Suneo/Sneech.

(Source: Wikipedia)",https://cdn.myanimelist.net/images/anime/6/23935.jpg,https://myanimelist.net/anime/8687/Doraemon_2005
