title,title2,genre,ratings,studio,type,rank,members,description,img_url,link
Oshi ga Budoukan Ittekuretara Shinu,"If My Favorite Pop Idol Made It to the Budokan, I Would Die","['Comedy', 'Girls Love', 'Idols (Female)', 'Music', 'Otaku Culture', 'Seinen']",7.43,8bit,TV,Ranked #1958,"Members 39,424","A girl is obsessed with her favorite idol, a minor member of a less popular group, enough that she says she'd die to see her play at Budoukan. ",https://cdn.myanimelist.net/images/anime/1139/104708.jpg,https://myanimelist.net/anime/37890/Oshi_ga_Budoukan_Ittekuretara_Shinu
BanG Dream! 3rd Season,,['Music'],8.03,SANZIGEN,TV,Ranked #530,"Members 32,027","As the all-girl band Poppin’Party continues to rise in fame, they find a poster for an event at the legendary Nippon Budoukan. Now determined to participate in the ""BanG Dream,"" Kasumi Toyama and the other members of Poppin’Party aim to reach new heights and prove their worth by performing on that renowned stage.

Meanwhile, rival band RAISE A SUILEN dreams of changing the world with ""the strongest music,"" but finds itself in dire straits without a guitarist. Though dozens of potential candidates audition for the role, band leader CHU² believes them to be amateurs and unsuitable for the band. However, there may be one guitarist that lives up to CHU²’s high standards.

BanG Dream! 3rd Season features multiple all-girl bands, including Poppin’Party, Afterglow, Pastel*Palettes, Roselia, Hello Happy World!, and now RAISE A SUILEN, as they work to astound fans throughout Japan with their spectacular performances. As the BanG Dream competition draws near, the band members are prepared to captivate audiences with their heartfelt music!

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1985/104767.jpg,https://myanimelist.net/anime/37870/BanG_Dream_3rd_Season
A3! Season Spring & Summer,,"['Drama', 'Performing Arts']",7.15,"P.A. Works,             Studio 3Hz",TV,Ranked #3293,"Members 31,776","Home to countless street acts and performances, Veludo Way attracts those interested in watching professional actors. After receiving a mysterious letter, Izumi Tachibana arrives at the venue where her father directed a once-popular theater group, Mankai Company, but learns that the building is about to be repurposed due to excessive debt. At the last minute, she convinces the debt collector to give the ensemble one more chance. He is willing to accept but on three conditions: their debut show must be successfully produced by the following month, the four all-male sub-troupes must be reinstated, and the debt must be paid off within a year. To top it off, Izumi herself must become the director.

With no time to lose, Izumi quickly gathers five people for the Spring Troupe: Sakuya Sakuma, an enthusiastic high school student; Masumi Usui, a boy infatuated with Izumi; Tsuzuru Minagi, an aspiring playwright; Itaru Chigasaki, a mature office worker; and Citron, a friendly foreigner. Though they have little or no experience in acting, it's up to Izumi to train and prepare them for a performance that will restore Mankai Company to its former glory.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1421/105605.jpg,https://myanimelist.net/anime/39184/A3_Season_Spring___Summer
Natsunagu!,,"['Drama', 'Slice of Life']",5.86,IMAGICA Lab.,TV,Ranked #9934,"Members 22,960","After earthquakes suddenly took place in the Kumamoto Prefecture, Natsuna Keyaki lost contact with her dearest online friend, Itsuki. With nothing but a drawn picture of the landscape, Natsuna embarks on a journey from Tokyo to Kumamoto to find her.

When Natsuna gets lost in a rural area of the disaster-stricken prefecture, she encounters a policeman and an energetic middle school girl named Izumi Chiba. Izumi, along with her hospitable family members, offers Natsuna shelter and information to assist her in her quest. With these kind locals helping her on every step of the way, Natsuna moves closer to discover what happened to Itsuki.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1891/111484.jpg,https://myanimelist.net/anime/40738/Natsunagu
Uchi Tama?! Uchi no Tama Shirimasen ka?,Uchitama?! Have you seen my Tama?,"['Slice of Life', 'Anthropomorphic', 'Iyashikei', 'Pets']",6.96,"MAPPA,             Lapin Track",TV,Ranked #4171,"Members 21,766","The animals of Third Street are seen getting into many misadventures. Tama Okamoto, the curious feline, often goes missing from his home, causing his owner to have posters up looking for him. However, Tama's absence is his opportunity to visit all of his wandering furry friends around the neighborhood. From Tama's best friend Pochi Yamada to the stray alley cat Nora, these animals take human form to hang out, to cause various mischief, but most of all, to have fun!

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1624/103162.jpg,https://myanimelist.net/anime/39942/Uchi_Tama_Uchi_no_Tama_Shirimasen_ka
Oda Cinnamon Nobunaga,,"['Comedy', 'Slice of Life', 'Anthropomorphic', 'Historical', 'Pets', 'Reincarnation', 'Seinen']",6.58,Studio Signpost,TV,Ranked #6057,"Members 19,444","In the ""one-of-a-kind samurai-general-reincarnated-as-a-canine comedy,"" Nobunaga perishes at Honnouji as in history, and reincarnates in modern-day Japan as a dog named Shinamon. Other Warring States era warlords such as Takeda Shingen eventually join him, also as dogs.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1004/106819.jpg,https://myanimelist.net/anime/40136/Oda_Cinnamon_Nobunaga
Yatogame-chan Kansatsu Nikki Nisatsume,Yatogame-chan Kansatsu Nikki 2,"['Comedy', 'Slice of Life', 'School', 'Shounen']",6.36,"Creators in Pack,             Saetta",TV,Ranked #7317,"Members 17,772",Second season of Yatogame-chan Kansatsu Nikki.,https://cdn.myanimelist.net/images/anime/1878/111514.jpg,https://myanimelist.net/anime/39960/Yatogame-chan_Kansatsu_Nikki_Nisatsume
Show By Rock!! Mashumairesh!!,,"['Comedy', 'Music']",7.02,Kinema Citrus,TV,Ranked #3924,"Members 13,941",New Show by Rock!! TV Series featuring the new band Mashumairesh!!.,https://cdn.myanimelist.net/images/anime/1297/110719.jpg,https://myanimelist.net/anime/40763/Show_By_Rock_Mashumairesh
Breakers,,"['Sports', 'Team Sports']",6.34,"Albacrow,             l-a-unch・BOX,             CANDY BOX",TV,Ranked #7405,"Members 10,004","The anime will center on para-athletes who all meet an outcast sports scientist named Ren Narita. The anime will have four stories about four different sports: wheelchair basketball, track and high jump, goalball, and paralympic swimming.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1125/106426.jpg,https://myanimelist.net/anime/40850/Breakers
Healin' Good♡Precure,Healin' Good Pretty Cure,"['Action', 'Fantasy', 'Mahou Shoujo', 'Shoujo']",6.90,Toei Animation,TV,Ranked #4405,"Members 9,828","Sickly but optimistic middle school student Nodoka Hanadera has just moved to Sukoyaka City, a place famous for its healthy atmosphere. She immediately befriends two of her classmates: the gentle but athletic Chiyu Sawaizumi, whose family runs a hot spring inn, and the bubbly and fashionable daughter of a vet, Hinata Hiramitsu.

Soon after arriving, Nodoka finds an ill puppy in a forest, surrounded by three magical talking animals: Rabbirin, Penguitan, and Nyatoran. They tell her that the puppy, Princess Latte, can only be cured by defeating a nearby monster known as a ""Mega Byogen"" and purifying the land it has corrupted. Despite being powerless, Nodoka refuses to give up and let Latte suffer. 

Moved by her determination, Rabbirin forms a pact with Nodoka, allowing her to transform into a hero known as a Precure. Assuming the persona of  ""Cure Grace,"" the energized Nodoka fights off the Byogen and heals the earth, curing Latte.

As the Byogen and their leaders continue their attacks, Penguitan and Nyatoran also find their partners in Chiyu and Hinata, giving them the powers of ""Cure Fontaine"" and ""Cure Sparkle"" respectively. Now, it's up to the three Precure and their animal friends to stop the Byogen and protect the earth from their infections!

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1401/105084.jpg,https://myanimelist.net/anime/40610/Healin_Good♡Precure
ARP Backstage Pass,,"['Idols (Male)', 'Music']",5.58,Dynamo Pictures,TV,Ranked #11061,"Members 6,538","ARP: A 4-member dance and vocal group created by the latest AR technology. This popular group got their start with Avex, and are unique for their interactive concerts which combine highly-skilled song and dance routines with a format that changes based on how much the fans are cheering them on.

(Source: Crunchyroll)",https://cdn.myanimelist.net/images/anime/1559/110721.jpg,https://myanimelist.net/anime/40137/ARP_Backstage_Pass
Hentatsu (TV),,"['Adventure', 'Mystery']",5.11,Yaoyorozu,TV,Ranked #12458,"Members 5,247","Hentatsu follows two girls exploring a seemingly abandoned version of Nakano Broadway, a Tokyo shopping mall known for Mandarake and other shops catering to fans of anime and other forms of pop culture.

(Source: AnimeNewsNetwork)",https://cdn.myanimelist.net/images/anime/1399/112948.jpg,https://myanimelist.net/anime/40995/Hentatsu_TV
Rebirth,,"['Comedy', 'Strategy Game']",5.87,LIDENFILMS Osaka Studio,TV,Ranked #9891,"Members 4,094","The series revolve around a team of 12 high school students who love to play the trading card game Rebirth For You.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1640/115820.jpg,https://myanimelist.net/anime/40129/Rebirth
Youkai Watch Jam: Youkai Gakuen Y - N to no Souguu,Yo-kai Watch Jam: Yo-kai Academy Y,"['Comedy', 'Supernatural', 'Mythology', 'School', 'Kids']",6.24,OLM,TV,Ranked #7974,"Members 1,525", ,https://cdn.myanimelist.net/images/anime/1276/104362.jpg,https://myanimelist.net/anime/40714/Youkai_Watch_Jam__Youkai_Gakuen_Y_-_N_to_no_Souguu
Hulaing Babies Petit,,"['Comedy', 'Slice of Life', 'Performing Arts']",5.43,Fukushima Gaina,TV,Ranked #11608,Members 886,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1454/104460.jpg,https://myanimelist.net/anime/40758/Hulaing_Babies_Petit
Marumaru Manul,,['Comedy'],N/A,Kachidoki Studio,TV,Ranked #13960,Members 604,"The comedy story follows the daily life of a somewhat flippant Pallas's cat or manul named Manul-kun, an orange tabby cat named Chatora-kun, Sukofu-kun, and other cats. 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1778/105047.jpg,https://myanimelist.net/anime/40939/Marumaru_Manul
Ooya-san to Boku,,['Slice of Life'],N/A,Fanworks,TV,Ranked #14834,Members 407,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1588/106204.jpg,https://myanimelist.net/anime/41349/Ooya-san_to_Boku
Onigiri ni Naritai Cogimyun,,"['Fantasy', 'School', 'Kids']",N/A,,TV,Ranked #14810,Members 290,"A prequel to Cogimyun covering her life at flour school before she runs her grandfather's apartment complex. Episodes air within the ""Millenia Girl"" live action program and then get released for a limited time later in the day on Sanrio's official YouTube channel.",https://cdn.myanimelist.net/images/anime/1755/105960.jpg,https://myanimelist.net/anime/41276/Onigiri_ni_Naritai_Cogimyun
Lalalacoco,,"['Comedy', 'Slice of Life', 'Kids']",N/A,Studio Comet,TV,Ranked #13614,Members 226,About a girl who loves cute things so much that her daily routine is finding them.,https://cdn.myanimelist.net/images/anime/1171/108294.jpg,https://myanimelist.net/anime/40953/Lalalacoco
Zhandou Wang Zhi Jufeng Zhan Hun 5: Heti Fanwai Pian,,"['Action', 'Kids']",N/A,Alpha Animation,TV,Ranked #18018,Members 222,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1708/109501.jpg,https://myanimelist.net/anime/42979/Zhandou_Wang_Zhi_Jufeng_Zhan_Hun_5__Heti_Fanwai_Pian
Taihu Shaonian,,"['Sci-Fi', 'Kids']",N/A,,TV,Ranked #16429,Members 18,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1438/130108.jpg,https://myanimelist.net/anime/47977/Taihu_Shaonian
One Piece,,"['Action', 'Adventure', 'Fantasy', 'Shounen']",8.67,Toei Animation,TV,Ranked #58,"Members 2,013,470","Gol D. Roger was known as the ""Pirate King,"" the strongest and most infamous being to have sailed the Grand Line. The capture and execution of Roger by the World Government brought a change throughout the world. His last words before his death revealed the existence of the greatest treasure in the world, One Piece. It was this revelation that brought about the Grand Age of Pirates, men who dreamed of finding One Piece—which promises an unlimited amount of riches and fame—and quite possibly the pinnacle of glory and the title of the Pirate King.

Enter Monkey D. Luffy, a 17-year-old boy who defies your standard definition of a pirate. Rather than the popular persona of a wicked, hardened, toothless pirate ransacking villages for fun, Luffy's reason for being a pirate is one of pure wonder: the thought of an exciting adventure that leads him to intriguing people and ultimately, the promised treasure. Following in the footsteps of his childhood hero, Luffy and his crew travel across the Grand Line, experiencing crazy adventures, unveiling dark mysteries and battling strong enemies, all in order to reach the most coveted of all fortunes—One Piece.

[Written by MAL Rewrite] ",https://cdn.myanimelist.net/images/anime/6/73245.jpg,https://myanimelist.net/anime/21/One_Piece
Boku no Hero Academia 4th Season,My Hero Academia Season 4,"['Action', 'School', 'Super Power', 'Shounen']",7.93,Bones,TV,Ranked #678,"Members 1,535,594","After successfully passing his Provisional Hero License exam, Izuku ""Deku"" Midoriya seeks out an extracurricular internship with a professional hero agency. At the recommendation of his mentor All Might, Midoriya lands a position under All Might's former sidekick, Sir Nighteye, now a famous hero in his own right.

As Midoriya's classmates further their own abilities through various internships, up-and-coming villain Kai Chisaki utilizes his terrifying powers to gather favor in the criminal underworld. Known by the moniker Overhaul, Chisaki's ambitions collide with the League of Villains and its leader, Tomura Shigaraki.

Through his work with Sir Nighteye, Midoriya discovers Chisaki's crime syndicate and the villain's hostile relationship with a mysterious young girl named Eri. Fearing for the child's safety, Midoriya and his upperclassman Mirio Toogata must work together to put an end to Chisaki's reign of terror.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1412/107914.jpg,https://myanimelist.net/anime/38408/Boku_no_Hero_Academia_4th_Season
Black Clover,,"['Action', 'Comedy', 'Fantasy', 'Shounen']",8.13,Pierrot,TV,Ranked #416,"Members 1,437,219","Asta and Yuno were abandoned at the same church on the same day. Raised together as children, they came to know of the ""Wizard King""—a title given to the strongest mage in the kingdom—and promised that they would compete against each other for the position of the next Wizard King. However, as they grew up, the stark difference between them became evident. While Yuno is able to wield magic with amazing power and control, Asta cannot use magic at all and desperately tries to awaken his powers by training physically.

When they reach the age of 15, Yuno is bestowed a spectacular Grimoire with a four-leaf clover, while Asta receives nothing. However, soon after, Yuno is attacked by a person named Lebuty, whose main purpose is to obtain Yuno's Grimoire. Asta tries to fight Lebuty, but he is outmatched. Though without hope and on the brink of defeat, he finds the strength to continue when he hears Yuno's voice. Unleashing his inner emotions in a rage, Asta receives a five-leaf clover Grimoire, a ""Black Clover"" giving him enough power to defeat Lebuty. A few days later, the two friends head out into the world, both seeking the same goal—to become the Wizard King!

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/2/88336.jpg,https://myanimelist.net/anime/34572/Black_Clover
Boruto: Naruto Next Generations,,"['Action', 'Adventure', 'Fantasy', 'Martial Arts', 'Shounen']",5.75,Pierrot,TV,Ranked #10387,"Members 783,751","Following the successful end of the Fourth Shinobi World War, Konohagakure has been enjoying a period of peace, prosperity, and extraordinary technological advancement. This is all due to the efforts of the Allied Shinobi Forces and the village's Seventh Hokage, Naruto Uzumaki. Now resembling a modern metropolis, Konohagakure has changed, particularly the life of a shinobi. Under the watchful eye of Naruto and his old comrades, a new generation of shinobi has stepped up to learn the ways of the ninja.

Boruto Uzumaki is often the center of attention as the son of the Seventh Hokage. Despite having inherited Naruto's boisterous and stubborn demeanor, Boruto is considered a prodigy and is able to unleash his potential with the help of supportive friends and family. Unfortunately, this has only worsened his arrogance and his desire to surpass Naruto which, along with his father's busy lifestyle, has strained their relationship. However, a sinister force brewing within the village may threaten Boruto's carefree life.

New friends and familiar faces join Boruto as a new story begins in Boruto: Naruto Next Generations.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/9/84460.jpg,https://myanimelist.net/anime/34566/Boruto__Naruto_Next_Generations
Nanatsu no Taizai: Kamigami no Gekirin,The Seven Deadly Sins: Imperial Wrath of the Gods,"['Action', 'Adventure', 'Fantasy', 'Shounen']",6.45,Studio Deen,TV,Ranked #6828,"Members 657,634","After saving the Kingdom of Liones from the 10 Commandments, Meliodas and the Seven Deadly Sins are enjoying their time off. However, things aren't as peaceful as they seem, as the Sins are put through various trials to become strong enough to defeat the 10 Commandments and to overcome their past trauma.

With help from past figures, the Sins are tasked with defeating the 10 Commandments and putting an end to their evil plans that began ten thousand years ago. The Sins begin to uncover the truth about each other, as well as those who stood before them. With this knowledge in hand, the battle against the 10 Commandments has only just begun.

Nanatsu no Taizai: Kamigami no Gekirin continues to follow the Seven Deadly Sins and those that they meet on their journey. Through their adventures, they realize that their actions have had greater consequences on the present than they could have ever expected.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1546/103418.jpg,https://myanimelist.net/anime/39701/Nanatsu_no_Taizai__Kamigami_no_Gekirin
Mairimashita! Iruma-kun,Welcome to Demon School! Iruma-kun,"['Comedy', 'Fantasy', 'Isekai', 'Mythology', 'School', 'Shounen']",7.75,Bandai Namco Pictures,TV,Ranked #1002,"Members 403,171","Fourteen-year-old Iruma Suzuki has been unfortunate all his life, having to work to earn money for his irresponsible parents despite being underage. One day, he finds out that his parents sold him to the demon Sullivan. However, Iruma's worries about what will become of him are soon relieved, for Sullivan merely wants a grandchild, pampering him and making him attend the demon school Babyls. 

At first, Iruma tries to keep a low profile in fear of his peers discovering that he is human. Unfortunately, this ends up being more difficult than he expected. It turns out that Sullivan himself is the chairman of the school, and everyone expects him to become the next Demon King!

Iruma immediately finds himself in an outrageous situation when he has to chant a forbidden spell in front of the entire school. With this, Iruma instantly earns a reputation he does not want. Even so, he is bound to be roped into more bizarre circumstances.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1009/103187.jpg,https://myanimelist.net/anime/39196/Mairimashita_Iruma-kun
Detective Conan,Case Closed,"['Adventure', 'Comedy', 'Mystery', 'Detective', 'Shounen']",8.16,TMS Entertainment,TV,Ranked #381,"Members 320,471","Shinichi Kudou, a high school student of astounding talent in detective work, is well known for having solved several challenging cases. One day, when Shinichi spots two suspicious men and decides to follow them, he inadvertently becomes witness to a disturbing illegal activity. Unfortunately, he is caught in the act, so the men dose him with an experimental drug formulated by their criminal organization, leaving him to his death. However, to his own astonishment, Shinichi lives to see another day, but now in the body of a seven-year-old child.

Perfectly preserving his original intelligence, he hides his real identity from everyone, including his childhood friend Ran Mouri and her father, private detective Kogorou Mouri. To this end, he takes on the alias of Conan Edogawa, inspired by the mystery writers Arthur Conan Doyle and Ranpo Edogawa.

Detective Conan follows Shinichi who, as Conan, starts secretly solving the senior Mouri's cases from behind the scenes with his still exceptional sleuthing skills, while covertly investigating the organization responsible for his current state, hoping to reverse the drug's effects someday.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/7/75199.jpg,https://myanimelist.net/anime/235/Detective_Conan
Fate/Grand Order: Zettai Majuu Sensen Babylonia,Fate/Grand Order: Absolute Demonic Front - Babylonia,"['Action', 'Fantasy', 'Supernatural', 'Isekai']",7.94,CloverWorks,TV,Ranked #657,"Members 248,982","A.D. 2016, the foundations of humanity have been incinerated by the Mage King Solomon. Chaldea, a secret mages organization with the mission to preserve humanity's future, foresaw mankind's extinction in 2015. Thus commenced the operation to repair the Singularities in history caused by Holy Grails dispersed across time and space—Operation Grand Order. 

Using the Rayshift time travel technology, Chaldea's last master Ritsuka Fujimaru and his demi-servant Mash Kyrielight have traveled to and resolved six Singularities. Now, they depart for their most dangerous destination yet: a civilization in the Age of Gods, B.C. 2655 Mesopotamia. Ritsuka and Mash soon discover that Demonic Beasts roam the land, attacking people and towns. Amidst chaos and terror lies humanity's last defense—Uruk, a fortress city that acts as the frontline for the battle against the beasts. The battlefront is commanded by none other than King Gilgamesh, the King of Heroes, who sought aid from Heroic Spirits and took on the role of a mage to protect his city. 

Along with Gilgamesh and the summoned servants, Ritsuka and Mash must protect Uruk against the magical beasts' onslaught and defeat the Three Goddess Alliance who aims to eradicate humankind; all the while, a greater threat looms over Uruk, preparing for its awakening.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1194/103420.jpg,https://myanimelist.net/anime/38084/Fate_Grand_Order__Zettai_Majuu_Sensen_Babylonia
Ahiru no Sora,,"['Sports', 'School', 'Team Sports', 'Shounen']",7.28,Diomedéa,TV,Ranked #2599,"Members 181,156","Lacking what is considered the most important asset in basketball, Sora Kurumatani has struggled with his short height since the inception of his love for the game. Despite missing this beneficial aspect, Sora's unwavering drive never allowed his small stature to dictate his ability to play, believing strongly in trying his hardest and persistently practicing to prove his capability.

In hopes of satisfying his mother's wishes, Sora enters Kuzuryuu High School to become a member of the basketball club and compete wholeheartedly in tournaments. However, Sora is disappointed to find out that the boy's basketball team is nothing but a retreat for punks who have no interest in the sport. Sora also comes to learn that brothers Chiaki and Momoharu Hanazono—whom he becomes acquainted with—have also lost their once spirited motivation to play. 

Determined to revive the basketball team, Sora challenges the boys to a match against him, where his quick feet and swift movements overwhelm the group. Gradually affected by Sora's impressive skills, sheer effort, and tireless devotion to basketball, the boys unexpectedly find their burnt-out passion for the game rekindling once again.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1975/108030.jpg,https://myanimelist.net/anime/37403/Ahiru_no_Sora
Azur Lane,Azur Lane the Animation,"['Action', 'Sci-Fi', 'Anthropomorphic', 'Military']",6.28,Bibury Animation Studios,TV,Ranked #7760,"Members 153,556","When the ""Sirens,"" an alien force with an arsenal far surpassing the limits of current technology, suddenly appeared, a divided humanity stood in complete solidarity for the first time. Four countries—Eagle Union, Royal Navy, Sakura Empire, and Iron Blood—formed Azur Lane, paving the way for the improvement of modern warfare, which led to an initial victory against the common threat. However, this tenuous union was threatened by opposing ideals, dividing the alliance into two. Sakura Empire and Iron Blood broke away and formed the Red Axis, and humanity became fragmented once again.

As a seasoned and experienced fighter, the ""Grey Ghost"" Enterprise shoulders Azur Lane's hope for ending the war. But behind her stoic persona hides a frail girl, afraid of the ocean. Even so, she continues to fight as she believes that it's the only purpose for her existence. Meanwhile, Javelin, Laffey, and Unicorn—three ships from the union—stumble upon Ayanami, a spy from the Red Axis. Strange as it may seem, they try to befriend her, but as enemies, their efforts are for naught. Still, they persevere in hopes of succeeding one day.

Amidst the neverending conflict within humankind, the keys that could unite a fragmented race might exist: a soldier coming to terms with her mysterious personality and camaraderie between those with different ideals.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1106/111620.jpg,https://myanimelist.net/anime/38328/Azur_Lane
Chihayafuru 3,,"['Drama', 'Slice of Life', 'Sports', 'Love Polygon', 'School', 'Strategy Game', 'Josei']",8.47,Madhouse,TV,Ranked #134,"Members 125,642","Winning the high school team tournament was a great accomplishment for the Mizusawa members. Each of them has made great strides in improving themselves, and the victory symbolizes how far they've come. But after accomplishing one goal, their individual aims are within reach. Chihaya Ayase has her sights set on Shinobu Wakamiya and the title of Queen, and now that Taichi Mashima has made it into Class A, he can finally compete against Arata Wataya. Everyone in Mizusawa wants to get better, and there's no telling what the future holds if they keep trying.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1898/110709.jpg,https://myanimelist.net/anime/37379/Chihayafuru_3
Radiant 2nd Season,RADIANT Season 2,"['Action', 'Adventure', 'Fantasy']",7.58,Lerche,TV,Ranked #1428,"Members 98,384","After fleeing from Rumble Town, Seth, Doc and Melie are back at the Artemis Institute. Thanks to Alma, Seth learns more about Piodon, his mysterious brother. But the quest for the Nemeses mythical nest Radiant has already waited too long, so the Horned Boy and his friends head to the island-continent of the Wizard Knights.

This location may be a new city for audiences, but it's a decaying world that's falling apart! Not only must Seth deal with these hardships, but he must also face a personal phenomenon where visions are invading his mind a little more each day.

(Source: monstersandcritics)",https://cdn.myanimelist.net/images/anime/1974/108398.jpg,https://myanimelist.net/anime/39355/Radiant_2nd_Season
Diamond no Ace: Act II,Ace of Diamond Act II,"['Sports', 'School', 'Team Sports', 'Shounen']",8.26,Madhouse,TV,Ranked #277,"Members 80,187","The hallowed ground of Koshien Stadium is the ""field of dreams,"" where the ambitions of high school baseball players come true. After emerging victorious in the autumn tournament last year, Seidou High School baseball's team  has finally earned the right to compete there for the first time in seven years.  Beyond the spring tournament looms the battle to decide who is the best team in the nation  — the Summer Koshien.

 With the third-year players due to retire after the summer tournament, the team has to integrate the experience of the seniors and the potential of the newcomers to overcome familiar and new opponents alike and win the coveted national title. 

Meanwhile, pitcher Eijun Sawamura is as determined as ever to earn jersey No. 1  and seize the position of ""ace"" from his persistent rival, Satoru Furuya.  As the team prepares for their greatest challenge yet, Sawamura and Furuya carry on their struggle to lead their team to glory and become the star of the game: the true ""Ace of the Diamond."" 

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1153/100511.jpg,https://myanimelist.net/anime/38731/Diamond_no_Ace__Act_II
Kabukichou Sherlock,Case File nº221: Kabukicho,"['Comedy', 'Drama', 'Mystery']",6.89,Production I.G,TV,Ranked #4478,"Members 79,242","In Shinjuku ward's east side lies Kabukichou, a vibrant city of chaos that glows brilliantly with neon lights but also hides unseen darkness. Employed at a university hospital on the west side, John H. Watson is looking for someone who can assist him with an odd case. His search leads him to the Pipe Cat, an underground bar that serves as a meetup venue and job board for some of the best detectives in Shinjuku, the most prominent among them being Sherlock Holmes.

Upon finding the bar and meeting the peculiar investigators, John learns that they are pursuing a case involving Jack the Ripper, an infamous serial killer. Due to subsequent events, John ends up driving Sherlock to the crime scene of a murder supposedly carried out by Jack the Ripper. Even though John is only there to enlist Sherlock's help with his case, he witnesses Sherlock brilliantly uncover the truth behind the crime scene. However, he begins to realize that Sherlock is not only a genius detective but also an eccentric character.

As John continues to request Sherlock to assist him with his case, he finds himself spiraling into the detective lifestyle of solving cases beyond the minds of ordinary civilians. Through this work, John begins to see the true colors of the chaotic city that is Kabukichou and starts to unravel the unsettling mystery behind his own case.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1657/111622.jpg,https://myanimelist.net/anime/38161/Kabukichou_Sherlock
Crayon Shin-chan,Shin Chan,"['Comedy', 'Ecchi', 'School', 'Seinen']",7.76,Shin-Ei Animation,TV,Ranked #982,"Members 75,313","There is no such thing as an uneventful day in the life of kindergartener Shinnosuke ""Shin-chan"" Nohara. The five-year-old is a cut above the most troublesome, perverted, and shameless kid one can imagine. Shin-chan is almost always engaged in questionable activities such as forgetting about a friend during hide and seek, sumo wrestling for love, performing various gags including the notorious ""elephant"" in public, and flirting with college girls. The exemplary troublemaker has done it all and has no plans to stop anytime soon.

Crayon Shin-chan follows the daily shenanigans of Shin-chan with his group of friends, parading around as the self-proclaimed ""Kasukabe Defense Force."" The adults witnessing these shenanigans unfold can't help but adore Shin-chan, as he keeps them entertained while unintentionally solving their daily troubles through his mindless antics—leaving himself as the only problem they do not know what to do with.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/10/59897.jpg,https://myanimelist.net/anime/966/Crayon_Shin-chan
Pokemon (2019),Pokémon Journeys: The Series,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']",7.24,OLM,TV,Ranked #2795,"Members 70,568","On a new day in the Kanto region, Satoshi gets invited by Professor Yukinari Ookido over to Professor Sakuragi's lab-opening ceremony in Vermillion City. During the ceremonial speech, Professor Sakuragi receives an alert of a possibly rare Pokémon appearing in Vermillion City's harbor, leading Satoshi and the other trainers to rush to the area in hopes of finding the mysterious Pokémon. At the harbor, they find Lugia—a Legendary Pokémon—engaged in combat with other trainers.

Noticing the other trainers' tactics, Satoshi has his partner, Pikachu, strike Lugia with a Thunderbolt attack. Unfazed, Lugia flees, but not before Satoshi determinedly leaps onto its back. To Satoshi's surprise, he meets another boy, Gou, who leapt onto Lugia's back as well. The two ride on Lugia's back as it brings them along on a bizarre adventure across the seas. As it lets the two back on the ground, Satoshi and Gou bid their farewells to Lugia and return to Sakuragi Institute.

Impressed by Gou's findings and Satoshi's insight taken during their encounter, Sakuragi requests for the duo to be his new research partners. And so the duo's journey begins, traveling across multiple regions to meet many new Pokémon—including ones that have the ability to Gigantamax!

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1689/105554.jpg,https://myanimelist.net/anime/40351/Pokemon_2019
