title,title2,genre,ratings,studio,type,rank,members,description,img_url,link
Bessatsu Olympia Kyklos,Extra Olympia Kyklos,"['Comedy', 'Slice of Life', 'Sports', 'Historical', 'Seinen']",6.96,Gosay Studio,TV,Ranked #4145,"Members 16,633","Although primarily working as a vase painter in Ancient Greece, Demetrios is berated for his lack of resolve and ability to keep a cool head in a crisis. One day, he is suddenly struck by lightning and transported to Tokyo in 1964, the first year Japan hosted the Summer Olympics. 

More than accommodated by a family who simply excuses him as a harmless foreigner, Demetrios ends up bringing the knowledge he has gained from the modern era to his own time period whenever he returns after being zapped by lightning. As he repeatedly travels between the two eras, Demetrios learns to impress his fellow villagers and begins to stand up for himself—all just in time to become stronger and organize and participate in his own Olympics back at home.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1783/113441.jpg,https://myanimelist.net/anime/41266/Bessatsu_Olympia_Kyklos
Yu☆Gi☆Oh!: Sevens,Yu-Gi-Oh! Sevens,"['Action', 'Fantasy', 'Strategy Game', 'Shounen']",6.16,Bridge,TV,Ranked #8452,"Members 15,812","In the ever-growing world of Duel Monsters, as duelists improve their skills and rise up the ranks, duels become increasingly complex. By adhering to strict rules, in addition to using and learning proven strategies, one can develop into a strong duelist. However, as a boy who loves inventions and discovering new possibilities, elementary school student Yuuga Oudou finds the current way of dueling predictable and rigid—in other words, boring.

Thus, he aims to craft a new path in dueling with his exhilarating new invention: Rush Duels. His ambition soon catches the attention of Tatsuhisa Kamijou, a fellow elementary school student, who brings him to a mysterious place in an attempt to discover the potential of the new system. 

While Yuuga aims to implement Rush Duels as the new dueling standard and overthrow the conventions of the game, he opens the door to his ultimate goal—to make dueling exciting again.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1148/106883.jpg,https://myanimelist.net/anime/40145/Yu☆Gi☆Oh__Sevens
Shadowverse,,"['Fantasy', 'Strategy Game']",5.71,Zexcs,TV,Ranked #10578,"Members 13,942","On his way to school, Hiiro Ryuugasaki hears a strange voice coming from his storage shed. As he searches the place, he discovers a smartphone with the popular digital card game ""Shadowverse"" already installed. Under the assumption that his grandfather has finally decided to buy him a smartphone after countless requests, Hiiro finds nothing amiss. 

Later that day, Hiiro receives concerning news regarding his classmate, Mimori Amamiya. She has lost as yet another victim of Takuma Kibakura, a fellow Shadowverse player who bullies his opponents by seizing their phones after he defeats them in battle. Determined to retrieve Mimori's smartphone, Hiiro enters an exciting new world, filled with intense matches and fierce Shadowverse opponents—including the formidable Lucia Yonazuki. 

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1003/106498.jpg,https://myanimelist.net/anime/40506/Shadowverse
Argonavis from BanG Dream!,,"['Drama', 'Music']",6.76,SANZIGEN,TV,Ranked #5063,"Members 10,736","Ren Nanahoshi has been chasing a certain thrill he once experienced at a live festival when he was a child. Now, as a first-year university student, he avoids making friends and practices singing by himself, hoping to find that adrenaline once more. A fateful encounter at a karaoke bar allows Nanahoshi to meet Yuuto Goryou and Wataru Matoba—both of whom are impressed by his voice. The two have been searching for band members, and they want Nanahoshi to be their vocalist.  

Nanahoshi initially rejects their constant pestering but relents after attending their live show and performing alongside them. Joined by the carefree Rio Kikyou and passionate Banri Shiroishi, the five boys form ""Argonavis"" and set their sights on headlining the Destiny Rock Festival. As they begin to work together as a band, they come across the trials and tribulations that come with pursuing stardom.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1484/109428.jpg,https://myanimelist.net/anime/40677/Argonavis_from_BanG_Dream
Mewkledreamy,,"['Adventure', 'Fantasy', 'Kids']",7.05,J.C.Staff,TV,Ranked #3763,"Members 6,833","The story begins when a middle school girl named Yume sees something fall from the sky, and meets a pale violet-colored kitten named Mew. It turns out that Mew has the power of ""Yume Synchro"" (Dream Synchro), the power to enter dreams. In the dream world, the girl and Mew collect Dream Stones. 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1806/105775.jpg,https://myanimelist.net/anime/40327/Mewkledreamy
Komatta Jiisan,,"['Comedy', 'Romance', 'Slice of Life']",6.39,Kachidoki Studio,TV,Ranked #7149,"Members 4,242","The comedy centers on an old man who pulls stereotypical ikemen (handsome man) actions on similarly old women and makes their hearts flutter. 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1801/116872.jpg,https://myanimelist.net/anime/40893/Komatta_Jiisan
Asatir: Mirai no Mukashi Banashi,Future Folktales,['Adventure'],6.05,Toei Animation,TV,Ranked #9010,"Members 3,613","In 2050 Riyadh, elder Asma's richly captivating storytelling transports her cherished grandchildren to fabled times where they learn that modern-day dilemmas are no match for the trials, tribulations and words of wisdom passed from generation to generation through their fascinating folktales.

(Source: Sentai Filmworks)",https://cdn.myanimelist.net/images/anime/1365/106794.jpg,https://myanimelist.net/anime/41558/Asatir__Mirai_no_Mukashi_Banashi
Cardfight!! Vanguard Gaiden: If,,"['Action', 'Adventure', 'Comedy', 'Mythology', 'Parody', 'Strategy Game']",6.45,OLM,TV,Ranked #6792,"Members 3,391","Upon the conclusion of the Vanguard High School Koshien, Kouji Ibuki begins to have new nightmares. Nome Tatsunagi has Suiko summon him to the mansion where they learn he can see a Dark Tower called Sanctuary. Sanctuary is causing the timeline to be altered throughout history, and the only way to correct it is for Kouji to first correct his future mistake. Now Kouji and Suiko must travel the parallel world -if- and watch as Magical Girls Emi Sendou and Shuka summon Vanguard units to help correct history. Sadly, the two can't help much, as Cardfighting against real monsters doesn't do much good.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1059/111639.jpg,https://myanimelist.net/anime/41283/Cardfight_Vanguard_Gaiden__If
Bakugan: Armored Alliance,,"['Action', 'Fantasy', 'Strategy Game']",5.69,TMS Entertainment,TV,Ranked #10662,"Members 3,257",Second season of Bakugan: Battle Planet.,https://cdn.myanimelist.net/images/anime/1234/106364.jpg,https://myanimelist.net/anime/41405/Bakugan__Armored_Alliance
Garugaku.: Sei Girls Square Gakuin,,"['Idols (Female)', 'Music', 'School']",5.62,"OLM,             Wit Studio",TV,Ranked #10918,"Members 2,079","The anime is set in Holy Girls Square Academy, an academy for training pro star performers. The anime will focus on students who aim to participate in the academy's annual big event, the Girls' Arena.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1369/117208.jpg,https://myanimelist.net/anime/41381/Garugaku__Sei_Girls_Square_Gakuin
Kiratto Pri☆chan Season 3,,"['Comedy', 'Idols (Female)', 'Music', 'Shoujo']",7.10,Tatsunoko Production,TV,Ranked #3532,"Members 2,006",Third season of Kiratto Pri☆chan.,https://cdn.myanimelist.net/images/anime/1500/105552.jpg,https://myanimelist.net/anime/40880/Kiratto_Pri☆chan_Season_3
Watanuki-san Chi to,,['Slice of Life'],N/A,,TV,Ranked #20370,"Members 1,458",Second season of Watanuki-san Chi no.,https://cdn.myanimelist.net/images/anime/1136/111640.jpg,https://myanimelist.net/anime/41426/Watanuki-san_Chi_to
Tomica Kizuna Gattai: Earth Granner,,"['Action', 'Adventure', 'Sci-Fi', 'Mecha']",5.93,OLM,TV,Ranked #9611,"Members 1,311","Earth Energy is a force generated naturally by the Earth's rotation. A mysterious alien enemy from space known as ""Dark Spinner"" has invaded Earth in order to steal the Earth Energy and transform it into Dark Energy. The only ones who can stand up to stop them are twin brothers named Raiga and Kuga, who are fighting together with the earth defense team Earth Granner. But will they be able to protect the earth?

(Source: Tomica Wiki)",https://cdn.myanimelist.net/images/anime/1274/114349.jpg,https://myanimelist.net/anime/41062/Tomica_Kizuna_Gattai__Earth_Granner
TV Yarou Nanaana: Kaibutsu Kraken wo Oe!,,"['Adventure', 'Comedy']",5.95,Studio Crocodile,TV,Ranked #9529,"Members 1,224",Third season of TV Yarou Nanaana.,https://cdn.myanimelist.net/images/anime/1201/106347.jpg,https://myanimelist.net/anime/41401/TV_Yarou_Nanaana__Kaibutsu_Kraken_wo_Oe
Semi wa Magic Cube 2nd Season,,"['Action', 'Fantasy']",N/A,Durufix,TV,Ranked #15666,"Members 1,174",No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1785/110019.jpg,https://myanimelist.net/anime/43729/Semi_wa_Magic_Cube_2nd_Season
Motto! Majime ni Fumajime Kaiketsu Zorori,,"['Adventure', 'Comedy', 'Kids']",6.48,"Ajia-Do,             Bandai Namco Pictures",TV,Ranked #6660,Members 872,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1401/106017.jpg,https://myanimelist.net/anime/40045/Motto_Majime_ni_Fumajime_Kaiketsu_Zorori
Hakushon Daimaou 2020,Genie Family 2020,"['Comedy', 'Fantasy']",6.06,"Nippon Animation,             Tatsunoko Production",TV,Ranked #8942,Members 869,"50 years have passed since the events of the original Hakushon Daimaou series. Akubi is training to become queen when she meets Kantarou Yodama, the grandson of the genie bottle's original owner, Kan-chan. Together, Akubi and Kantarou take on many jobs in the human world and learn the importance of having a dream.",https://cdn.myanimelist.net/images/anime/1940/123370.jpg,https://myanimelist.net/anime/40983/Hakushon_Daimaou_2020
Duel Masters King,,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']",N/A,"Brain's Base,             Shogakukan Music & Digital Entertainment",TV,Ranked #18397,Members 803,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1117/106742.jpg,https://myanimelist.net/anime/41529/Duel_Masters_King
"Anoyo no Subete wa, Obake-gumi!",,"['Comedy', 'Supernatural']",N/A,,TV,Ranked #17177,Members 799,"The gag anime takes place at a school for youkai and other supernatural beings. A vampire named Rakuru transfers to the school from the West, and she tries to change the school as the class representative.",https://cdn.myanimelist.net/images/anime/1762/106451.jpg,https://myanimelist.net/anime/41440/Anoyo_no_Subete_wa_Obake-gumi
Micchiri Wanko! Animation,,"['Comedy', 'Kids']",N/A,Charaction,TV,Ranked #14128,Members 767,Spin-off of Micchiri Neko.,https://cdn.myanimelist.net/images/anime/1793/106522.jpg,https://myanimelist.net/anime/41470/Micchiri_Wanko_Animation
Zo Zo Zo Zombie-kun (TV),Zo Zo Zombie,"['Comedy', 'Kids']",N/A,J.C.Staff,TV,Ranked #18170,Members 484,"A gag comedy aimed at young children featuring Zombie-kun, a child zombie, and his interactions with the world. It's not intended to be scary in the slightest, but rather, it focuses on the comical and bizarre things Zombie-kun's body can do, and the common-sense-defying way Zombie-kun behaves. For example, he'll take out his stomach and inflate it with air to use as a pillow, or if he gets wet, he'll detach parts of his body and wring them out like towels, then reattach them with a glue stick. Everything is depicted in a cute, cartoony fashion so as not to be too graphic for kids.

(Source: Baka-Updates)",https://cdn.myanimelist.net/images/anime/1054/107129.jpg,https://myanimelist.net/anime/41686/Zo_Zo_Zo_Zombie-kun_TV
Norimono Man: Mobile Land no Car-kun,,"['Comedy', 'Racing', 'Kids']",N/A,CloverWorks,TV,Ranked #14687,Members 382,"The anime will depict various vehicles as characters in the ""Mobile Land"" island. The protagonist Car-kun arrives at the island as a delivery worker. Through his deliveries, he gets to know the residents of Mobile Land, all while following traffic rules and having his deliveries stopped by the meddling Sabibi. 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1204/123852.jpg,https://myanimelist.net/anime/41384/Norimono_Man__Mobile_Land_no_Car-kun
Bite-Choicar,,"['Racing', 'Kids']",N/A,,TV,Ranked #17539,Members 369,"Chashin was selected by the legendary choicar ""Stormbone,"" as the strongest racer, and will showcase a new concept of bite racing.

Bite racing is a new racing game that never hits a rail with two cars chasing in a match. The bite-free rail running on the track creates a more realistic racing experience. Various types of super cars such as speed type, balance type, and power type create unique racing on 3 types of tracks (crash track, line track, outdoor race).

(Source: enewstoday.co.kr)",https://cdn.myanimelist.net/images/anime/1656/106927.jpg,https://myanimelist.net/anime/41638/Bite-Choicar
Neko Neko Nihonshi 5th Season,,"['Anthropomorphic', 'Historical', 'Parody', 'Samurai', 'Kids']",N/A,,TV,Ranked #14541,Members 354,Fifth season of Neko Neko Nihonshi.,https://cdn.myanimelist.net/images/anime/1112/106363.jpg,https://myanimelist.net/anime/41404/Neko_Neko_Nihonshi_5th_Season
Poccolies,,"['Slice of Life', 'Kids']",N/A,Kachidoki Studio,TV,Ranked #15082,Members 309,"The 2018 LINE sticker set Poccolies is inspiring a series of anime shorts. The story of the sticker set is that a positive and honest boy named Patsuhiko lives on Pokkori Island, along with the shrewd and mysterious Ham, and a reliable older brother figure named Kangaroo. The sticker set follows their daily lives. 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1806/105533.jpg,https://myanimelist.net/anime/41101/Poccolies
Catch! Tiniping,Catch! Teenieping,"['Fantasy', 'Mahou Shoujo', 'School', 'Kids']",N/A,,TV,Ranked #17725,Members 253,"Catch! Teenieping revolves around mischievous creatures called Teenieping that like to enter people's minds, but their playful nature and magical powers can wreak havoc in their hosts' lives. When the Teenieping are set loose on Earth, Princess Romi of the Emotion Kingdom becomes an ordinary girl that has to turn into a magical girl to stop them, all while balancing her new civilian life as a worker for the Bakery Heartrose with her coworkers Ian, Kyle, and Jun.

(Source: Wikipedia)",https://cdn.myanimelist.net/images/anime/1414/114460.jpg,https://myanimelist.net/anime/48343/Catch_Tiniping
Origami Ninja Koyankinte,,"['Comedy', 'Kids']",N/A,Directions,TV,Ranked #14849,Members 226,"Koyan, the Origami Ninja, came to Earth from his planet Origamio to find the magical stone ""Hapiton"" that has the ability to make people happy. On the way, he was joined by childhood friend Namin anda new friend Lublin. One day, a villain called Evilrun appeared. Evilrun has a black hole in her stomach and tries to inhale anything. Every time an event happens, Evilrun gets in the way of Koyan and friends. But what Evilrun's aim is remains a mystery...",https://cdn.myanimelist.net/images/anime/1860/106477.jpg,https://myanimelist.net/anime/41458/Origami_Ninja_Koyankinte
Oshiri Tantei 4th Season,,"['Comedy', 'Fantasy', 'Mystery', 'Kids']",N/A,Toei Animation,TV,Ranked #14868,Members 211,Fourth season of Oshiri Tantei.,https://cdn.myanimelist.net/images/anime/1229/107371.jpg,https://myanimelist.net/anime/41778/Oshiri_Tantei_4th_Season
Mukashi Keibanashi 2nd Season,,"['Comedy', 'Fantasy', 'Sports', 'Parody']",N/A,,TV,Ranked #14376,Members 208,Second season of Mukashi Keibanashi.,https://cdn.myanimelist.net/images/anime/1357/107487.jpg,https://myanimelist.net/anime/41951/Mukashi_Keibanashi_2nd_Season
Washimo 8th Season,,"['Comedy', 'Sci-Fi', 'Slice of Life', 'School', 'Kids']",N/A,,TV,Ranked #20363,Members 174,Eighth season of the Washimo series.,https://cdn.myanimelist.net/images/anime/1135/119070.jpg,https://myanimelist.net/anime/41522/Washimo_8th_Season
Sigan Yeohaengja Luke,Time Traveler Luke,"['Action', 'Adventure', 'Sci-Fi', 'Kids']",N/A,,TV,Ranked #16137,Members 163,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1177/114519.jpg,https://myanimelist.net/anime/48262/Sigan_Yeohaengja_Luke
Ma-eum-uisoli Season 2,The Sound of Your Heart: Season 2,"['Comedy', 'Slice of Life']",N/A,,TV,Ranked #13819,Members 103,Second season of Ma-eum-uisoli.,https://cdn.myanimelist.net/images/anime/1773/120891.jpg,https://myanimelist.net/anime/50997/Ma-eum-uisoli_Season_2
Agisang-eo Ollie Tululutulu,Baby Shark Brooklyn Doo Doo Doo,['Kids'],N/A,,TV,Ranked #18270,Members 42,"A massive underwater earthquake sweeps the Shark Family to the opposite side of the ocean! For Baby Shark Brooklyn, who is curious about everything, this new place is an adventure playground. In a new home, Brooklyn makes new friends, and they explore the village together. When they face problems big or small, their different characteristics create synergy and help them overcome hardships.

(Source: Amazon)",https://cdn.myanimelist.net/images/anime/1582/129344.jpg,https://myanimelist.net/anime/53380/Agisang-eo_Ollie_Tululutulu
Ooya-san to Boku 2nd Season,,['Slice of Life'],N/A,,TV,Ranked #14835,Members 33,The second season of Ooya-san to Boku.,https://cdn.myanimelist.net/images/anime/1656/131373.jpg,https://myanimelist.net/anime/53651/Ooya-san_to_Boku_2nd_Season
Sinbi Apateu: Ghost Ball Double X,,"['Fantasy', 'Supernatural', 'Kids']",N/A,,TV,Ranked #16151,Members 27,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1517/130293.jpg,https://myanimelist.net/anime/48266/Sinbi_Apateu__Ghost_Ball_Double_X
One Piece,,"['Action', 'Adventure', 'Fantasy', 'Shounen']",8.67,Toei Animation,TV,Ranked #58,"Members 2,013,470","Gol D. Roger was known as the ""Pirate King,"" the strongest and most infamous being to have sailed the Grand Line. The capture and execution of Roger by the World Government brought a change throughout the world. His last words before his death revealed the existence of the greatest treasure in the world, One Piece. It was this revelation that brought about the Grand Age of Pirates, men who dreamed of finding One Piece—which promises an unlimited amount of riches and fame—and quite possibly the pinnacle of glory and the title of the Pirate King.

Enter Monkey D. Luffy, a 17-year-old boy who defies your standard definition of a pirate. Rather than the popular persona of a wicked, hardened, toothless pirate ransacking villages for fun, Luffy's reason for being a pirate is one of pure wonder: the thought of an exciting adventure that leads him to intriguing people and ultimately, the promised treasure. Following in the footsteps of his childhood hero, Luffy and his crew travel across the Grand Line, experiencing crazy adventures, unveiling dark mysteries and battling strong enemies, all in order to reach the most coveted of all fortunes—One Piece.

[Written by MAL Rewrite] ",https://cdn.myanimelist.net/images/anime/6/73245.jpg,https://myanimelist.net/anime/21/One_Piece
Black Clover,,"['Action', 'Comedy', 'Fantasy', 'Shounen']",8.13,Pierrot,TV,Ranked #416,"Members 1,437,236","Asta and Yuno were abandoned at the same church on the same day. Raised together as children, they came to know of the ""Wizard King""—a title given to the strongest mage in the kingdom—and promised that they would compete against each other for the position of the next Wizard King. However, as they grew up, the stark difference between them became evident. While Yuno is able to wield magic with amazing power and control, Asta cannot use magic at all and desperately tries to awaken his powers by training physically.

When they reach the age of 15, Yuno is bestowed a spectacular Grimoire with a four-leaf clover, while Asta receives nothing. However, soon after, Yuno is attacked by a person named Lebuty, whose main purpose is to obtain Yuno's Grimoire. Asta tries to fight Lebuty, but he is outmatched. Though without hope and on the brink of defeat, he finds the strength to continue when he hears Yuno's voice. Unleashing his inner emotions in a rage, Asta receives a five-leaf clover Grimoire, a ""Black Clover"" giving him enough power to defeat Lebuty. A few days later, the two friends head out into the world, both seeking the same goal—to become the Wizard King!

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/2/88336.jpg,https://myanimelist.net/anime/34572/Black_Clover
Boruto: Naruto Next Generations,,"['Action', 'Adventure', 'Fantasy', 'Martial Arts', 'Shounen']",5.75,Pierrot,TV,Ranked #10389,"Members 783,759","Following the successful end of the Fourth Shinobi World War, Konohagakure has been enjoying a period of peace, prosperity, and extraordinary technological advancement. This is all due to the efforts of the Allied Shinobi Forces and the village's Seventh Hokage, Naruto Uzumaki. Now resembling a modern metropolis, Konohagakure has changed, particularly the life of a shinobi. Under the watchful eye of Naruto and his old comrades, a new generation of shinobi has stepped up to learn the ways of the ninja.

Boruto Uzumaki is often the center of attention as the son of the Seventh Hokage. Despite having inherited Naruto's boisterous and stubborn demeanor, Boruto is considered a prodigy and is able to unleash his potential with the help of supportive friends and family. Unfortunately, this has only worsened his arrogance and his desire to surpass Naruto which, along with his father's busy lifestyle, has strained their relationship. However, a sinister force brewing within the village may threaten Boruto's carefree life.

New friends and familiar faces join Boruto as a new story begins in Boruto: Naruto Next Generations.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/9/84460.jpg,https://myanimelist.net/anime/34566/Boruto__Naruto_Next_Generations
Plunderer,,"['Action', 'Fantasy', 'Romance', 'Ecchi', 'Military', 'Shounen']",6.61,GEEK TOYS,TV,Ranked #5896,"Members 365,026","Alcia is a world governed by ""Count"": numbers engraved on a person's body, representing any number related to their life. These Counts determine a person's social status and power in Alcia. If a Count reaches zero, the person is sent to the Abyss, a place rumored to be worse than death.

Hina, a traveler whose Count is based on the distance she traveled, witnessed her mother get dragged down into the Abyss. Determined to fulfill her mother's last wishes, she sets off on a journey in search of the legendary Aces—heroes of the war that happened three hundred years ago, bearing a white star next to their Count.

While wandering around, Hina encounters Licht Bach, a mysterious masked man with negative Count, and Nana, the owner of a tavern. In the midst of having a good time, Hina is tricked into a battle with a military soldier. However, despite his negative count, Licht rescues Hina and reveals that he has another count, one with a white star, one of a legendary Ace.

Plunderer follows the journey of Hina and other inhabitants of Alcia as they discover the truth about their world, the Abyss, and the legendary Aces.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1534/104784.jpg,https://myanimelist.net/anime/37345/Plunderer
Detective Conan,Case Closed,"['Adventure', 'Comedy', 'Mystery', 'Detective', 'Shounen']",8.16,TMS Entertainment,TV,Ranked #381,"Members 320,471","Shinichi Kudou, a high school student of astounding talent in detective work, is well known for having solved several challenging cases. One day, when Shinichi spots two suspicious men and decides to follow them, he inadvertently becomes witness to a disturbing illegal activity. Unfortunately, he is caught in the act, so the men dose him with an experimental drug formulated by their criminal organization, leaving him to his death. However, to his own astonishment, Shinichi lives to see another day, but now in the body of a seven-year-old child.

Perfectly preserving his original intelligence, he hides his real identity from everyone, including his childhood friend Ran Mouri and her father, private detective Kogorou Mouri. To this end, he takes on the alias of Conan Edogawa, inspired by the mystery writers Arthur Conan Doyle and Ranpo Edogawa.

Detective Conan follows Shinichi who, as Conan, starts secretly solving the senior Mouri's cases from behind the scenes with his still exceptional sleuthing skills, while covertly investigating the organization responsible for his current state, hoping to reverse the drug's effects someday.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/7/75199.jpg,https://myanimelist.net/anime/235/Detective_Conan
Toaru Kagaku no Railgun T,A Certain Scientific Railgun T,"['Action', 'Sci-Fi', 'Super Power']",8.18,J.C.Staff,TV,Ranked #370,"Members 208,094","The Daihasei Festival has begun, and that of course means that Tokiwadai Middle School—a prestigious all-girls' middle school—is competing too. Despite the participation of the ""Ace of Tokiwadai,"" Mikoto Misaka, the other students who are participating are still putting their utmost effort into winning, no matter how impossible the feat may seem against her overwhelming might.

However, not all is fun and games. Due to the festival, Academy City opens to the outside world, and various factions have begun plotting ways to infiltrate the city. Misaka appears to be on their radar, and as the festival proceeds, people lurking from the shadows begin to emerge...

Toaru Kagaku no Railgun T brings back the Tokiwadai Ace and her friends as they dive deeper into the dark side of Academy City. From terrorist attacks to ruthless underground projects, anything is possible in this city.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1819/103287.jpg,https://myanimelist.net/anime/38481/Toaru_Kagaku_no_Railgun_T
Ahiru no Sora,,"['Sports', 'School', 'Team Sports', 'Shounen']",7.28,Diomedéa,TV,Ranked #2599,"Members 181,159","Lacking what is considered the most important asset in basketball, Sora Kurumatani has struggled with his short height since the inception of his love for the game. Despite missing this beneficial aspect, Sora's unwavering drive never allowed his small stature to dictate his ability to play, believing strongly in trying his hardest and persistently practicing to prove his capability.

In hopes of satisfying his mother's wishes, Sora enters Kuzuryuu High School to become a member of the basketball club and compete wholeheartedly in tournaments. However, Sora is disappointed to find out that the boy's basketball team is nothing but a retreat for punks who have no interest in the sport. Sora also comes to learn that brothers Chiaki and Momoharu Hanazono—whom he becomes acquainted with—have also lost their once spirited motivation to play. 

Determined to revive the basketball team, Sora challenges the boys to a match against him, where his quick feet and swift movements overwhelm the group. Gradually affected by Sora's impressive skills, sheer effort, and tireless devotion to basketball, the boys unexpectedly find their burnt-out passion for the game rekindling once again.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1975/108030.jpg,https://myanimelist.net/anime/37403/Ahiru_no_Sora
Crayon Shin-chan,Shin Chan,"['Comedy', 'Ecchi', 'School', 'Seinen']",7.76,Shin-Ei Animation,TV,Ranked #982,"Members 75,313","There is no such thing as an uneventful day in the life of kindergartener Shinnosuke ""Shin-chan"" Nohara. The five-year-old is a cut above the most troublesome, perverted, and shameless kid one can imagine. Shin-chan is almost always engaged in questionable activities such as forgetting about a friend during hide and seek, sumo wrestling for love, performing various gags including the notorious ""elephant"" in public, and flirting with college girls. The exemplary troublemaker has done it all and has no plans to stop anytime soon.

Crayon Shin-chan follows the daily shenanigans of Shin-chan with his group of friends, parading around as the self-proclaimed ""Kasukabe Defense Force."" The adults witnessing these shenanigans unfold can't help but adore Shin-chan, as he keeps them entertained while unintentionally solving their daily troubles through his mindless antics—leaving himself as the only problem they do not know what to do with.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/10/59897.jpg,https://myanimelist.net/anime/966/Crayon_Shin-chan
Pokemon (2019),Pokémon Journeys: The Series,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']",7.24,OLM,TV,Ranked #2795,"Members 70,568","On a new day in the Kanto region, Satoshi gets invited by Professor Yukinari Ookido over to Professor Sakuragi's lab-opening ceremony in Vermillion City. During the ceremonial speech, Professor Sakuragi receives an alert of a possibly rare Pokémon appearing in Vermillion City's harbor, leading Satoshi and the other trainers to rush to the area in hopes of finding the mysterious Pokémon. At the harbor, they find Lugia—a Legendary Pokémon—engaged in combat with other trainers.

Noticing the other trainers' tactics, Satoshi has his partner, Pikachu, strike Lugia with a Thunderbolt attack. Unfazed, Lugia flees, but not before Satoshi determinedly leaps onto its back. To Satoshi's surprise, he meets another boy, Gou, who leapt onto Lugia's back as well. The two ride on Lugia's back as it brings them along on a bizarre adventure across the seas. As it lets the two back on the ground, Satoshi and Gou bid their farewells to Lugia and return to Sakuragi Institute.

Impressed by Gou's findings and Satoshi's insight taken during their encounter, Sakuragi requests for the duo to be his new research partners. And so the duo's journey begins, traveling across multiple regions to meet many new Pokémon—including ones that have the ability to Gigantamax!

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1689/105554.jpg,https://myanimelist.net/anime/40351/Pokemon_2019
Hatena☆Illusion,Hatena Illusion,"['Comedy', 'Romance', 'Supernatural', 'Ecchi']",5.39,Children's Playground Entertainment,TV,Ranked #11741,"Members 39,991","Years ago, many magical ""Artifacts"" were stolen and scattered throughout the world. They fell into the hands of people who were not supposed to know of their existence, causing misfortune to those who abused their power. The Hoshisato family of magicians has special access to the Artifacts, and they take it upon themselves to return them to their rightful place.

Despite her inexperience, Kana ""Hatena"" Hoshisato wishes to aid her parents Mamoru and Maeve in their quest, doing her best to improve. Meanwhile, her childhood friend Makoto Shiranui has come to their mansion to study magic under her father's tutelage as part of a promise they made years ago. Hatena is excited to see her friend again, only to be utterly disappointed when the person she thought to be a girl all these years turns out to be a boy, leading to a bitter reunion.

Before long, Makoto comes to know of the Artifacts and the true identities of the magicians he admires. Unfazed, he continues to strive to fulfill his promises and stay true to why he learns magic—to ease the sadness of people around him and, most importantly, to become a person worthy of being Hatena's partner.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1299/106117.jpg,https://myanimelist.net/anime/35252/Hatena☆Illusion
A3! Season Spring & Summer,,"['Drama', 'Performing Arts']",7.15,"P.A. Works,             Studio 3Hz",TV,Ranked #3293,"Members 31,776","Home to countless street acts and performances, Veludo Way attracts those interested in watching professional actors. After receiving a mysterious letter, Izumi Tachibana arrives at the venue where her father directed a once-popular theater group, Mankai Company, but learns that the building is about to be repurposed due to excessive debt. At the last minute, she convinces the debt collector to give the ensemble one more chance. He is willing to accept but on three conditions: their debut show must be successfully produced by the following month, the four all-male sub-troupes must be reinstated, and the debt must be paid off within a year. To top it off, Izumi herself must become the director.

With no time to lose, Izumi quickly gathers five people for the Spring Troupe: Sakuya Sakuma, an enthusiastic high school student; Masumi Usui, a boy infatuated with Izumi; Tsuzuru Minagi, an aspiring playwright; Itaru Chigasaki, a mature office worker; and Citron, a friendly foreigner. Though they have little or no experience in acting, it's up to Izumi to train and prepare them for a performance that will restore Mankai Company to its former glory.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1421/105605.jpg,https://myanimelist.net/anime/39184/A3_Season_Spring___Summer
